,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,EFG_PCT,FTA_RATE,TM_TOV_PCT,OREB_PCT,OPP_EFG_PCT,OPP_FTA_RATE,OPP_TOV_PCT,OPP_OREB_PCT
2167,0021500765,1610612763,Grizzlies,MEM,Memphis,265,0.551,0.261,0.108,0.175,0.517,0.375,0.06,0.17
2168,0021500766,1610612741,Bulls,CHI,Chicago,240,0.518,0.224,0.125,0.225,0.523,0.253,0.098,0.389
2169,0021500766,1610612750,Timberwolves,MIN,Minnesota,240,0.523,0.253,0.098,0.389,0.518,0.224,0.125,0.225
2170,0021500767,1610612747,Lakers,LAL,Los Angeles,240,0.453,0.314,0.096,0.265,0.489,0.284,0.106,0.313
2171,0021500767,1610612759,Spurs,SAS,San Antonio,240,0.489,0.284,0.106,0.313,0.453,0.314,0.096,0.265
2172,0021500768,1610612756,Suns,PHX,Phoenix,240,0.431,0.325,0.112,0.261,0.468,0.397,0.119,0.27
2173,0021500768,1610612762,Jazz,UTA,Utah,240,0.468,0.397,0.119,0.27,0.431,0.325,0.112,0.261
2174,0021500769,1610612744,Warriors,GSW,Golden State,240,0.531,0.206,0.097,0.255,0.465,0.435,0.16,0.267
2175,0021500769,1610612760,Thunder,OKC,Oklahoma City,240,0.465,0.435,0.16,0.267,0.531,0.206,0.097,0.255
2176,0021500770,1610612743,Nuggets,DEN,Denver,240,0.459,0.326,0.074,0.234,0.488,0.238,0.108,0.213
2177,0021500770,1610612752,Knicks,NYK,New York,240,0.488,0.238,0.108,0.213,0.459,0.326,0.074,0.234
2178,0021500771,1610612737,Hawks,ATL,Atlanta,240,0.456,0.165,0.167,0.34,0.5,0.141,0.179,0.2
2179,0021500771,1610612753,Magic,ORL,Orlando,240,0.5,0.141,0.179,0.2,0.456,0.165,0.167,0.34
2180,0021500772,1610612746,Clippers,LAC,Los Angeles,240,0.512,0.407,0.063,0.149,0.44,0.349,0.136,0.271
2181,0021500772,1610612748,Heat,MIA,Miami,240,0.44,0.349,0.136,0.271,0.512,0.407,0.063,0.149
2182,0021500773,1610612738,Celtics,BOS,Boston,240,0.632,0.165,0.219,0.324,0.547,0.2,0.127,0.159
2183,0021500773,1610612758,Kings,SAC,Sacramento,240,0.547,0.2,0.127,0.159,0.632,0.165,0.219,0.324
2184,0021500774,1610612741,Bulls,CHI,Chicago,240,0.444,0.156,0.074,0.148,0.525,0.388,0.135,0.233
2185,0021500774,1610612766,Hornets,CHA,Charlotte,240,0.525,0.388,0.135,0.233,0.444,0.156,0.074,0.148
2186,0021500775,1610612739,Cavaliers,CLE,Cleveland,240,0.564,0.202,0.134,0.25,0.494,0.354,0.164,0.163
2187,0021500775,1610612758,Kings,SAC,Sacramento,240,0.494,0.354,0.164,0.163,0.564,0.202,0.134,0.25
2188,0021500776,1610612747,Lakers,LAL,Los Angeles,240,0.355,0.28,0.117,0.237,0.423,0.423,0.159,0.178
2189,0021500776,1610612754,Pacers,IND,Indiana,240,0.423,0.423,0.159,0.178,0.355,0.28,0.117,0.237
2190,0021500777,1610612746,Clippers,LAC,Los Angeles,265,0.395,0.326,0.113,0.246,0.411,0.233,0.192,0.224
2191,0021500777,1610612755,76ers,PHI,Philadelphia,265,0.411,0.233,0.192,0.224,0.395,0.326,0.113,0.246
2192,0021500778,1610612743,Nuggets,DEN,Denver,240,0.517,0.144,0.125,0.279,0.574,0.185,0.159,0.211
2193,0021500778,1610612751,Nets,BKN,Brooklyn,240,0.574,0.185,0.159,0.211,0.517,0.144,0.125,0.279
2194,0021500779,1610612761,Raptors,TOR,Toronto,240,0.636,0.243,0.166,0.067,0.5,0.213,0.173,0.244
2195,0021500779,1610612765,Pistons,DET,Detroit,240,0.5,0.213,0.173,0.244,0.636,0.243,0.166,0.067
2196,0021500780,1610612737,Hawks,ATL,Atlanta,265,0.533,0.217,0.131,0.163,0.543,0.237,0.119,0.133
2197,0021500780,1610612753,Magic,ORL,Orlando,265,0.543,0.237,0.119,0.133,0.533,0.217,0.131,0.163
2198,0021500781,1610612757,Trail Blazers,POR,Portland,265,0.551,0.225,0.126,0.19,0.541,0.221,0.152,0.147
2199,0021500781,1610612763,Grizzlies,MEM,Memphis,265,0.541,0.221,0.152,0.147,0.551,0.225,0.126,0.19
2200,0021500782,1610612740,Pelicans,NOP,New Orleans,240,0.536,0.206,0.04,0.188,0.457,0.432,0.123,0.256
2201,0021500782,1610612750,Timberwolves,MIN,Minnesota,240,0.457,0.432,0.123,0.256,0.536,0.206,0.04,0.188
2202,0021500783,1610612756,Suns,PHX,Phoenix,240,0.514,0.534,0.182,0.273,0.582,0.353,0.143,0.341
2203,0021500783,1610612760,Thunder,OKC,Oklahoma City,240,0.582,0.353,0.143,0.341,0.514,0.534,0.182,0.273
2204,0021500784,1610612748,Heat,MIA,Miami,240,0.6,0.343,0.185,0.03,0.562,0.292,0.101,0.268
2205,0021500784,1610612759,Spurs,SAS,San Antonio,240,0.562,0.292,0.101,0.268,0.6,0.343,0.185,0.03
2206,0021500785,1610612752,Knicks,NYK,New York,240,0.578,0.169,0.163,0.189,0.603,0.321,0.103,0.049
2207,0021500785,1610612764,Wizards,WAS,Washington,240,0.603,0.321,0.103,0.049,0.578,0.169,0.163,0.189
2208,0021500786,1610612738,Celtics,BOS,Boston,240,0.524,0.286,0.181,0.325,0.551,0.261,0.138,0.262
2209,0021500786,1610612749,Bucks,MIL,Milwaukee,240,0.551,0.261,0.138,0.262,0.524,0.286,0.181,0.325
2210,0021500787,1610612742,Mavericks,DAL,Dallas,265,0.553,0.547,0.112,0.162,0.554,0.293,0.108,0.302
2211,0021500787,1610612762,Jazz,UTA,Utah,265,0.554,0.293,0.108,0.302,0.553,0.547,0.112,0.162
2212,0021500788,1610612744,Warriors,GSW,Golden State,240,0.532,0.277,0.116,0.318,0.5,0.402,0.118,0.271
2213,0021500788,1610612745,Rockets,HOU,Houston,240,0.5,0.402,0.118,0.271,0.532,0.277,0.116,0.318
2214,0021500789,1610612754,Pacers,IND,Indiana,240,0.457,0.163,0.113,0.255,0.586,0.218,0.149,0.27
2215,0021500789,1610612766,Hornets,CHA,Charlotte,240,0.586,0.218,0.149,0.27,0.457,0.163,0.113,0.255
2216,0021500790,1610612753,Magic,ORL,Orlando,240,0.451,0.176,0.15,0.283,0.472,0.169,0.133,0.229
2217,0021500790,1610612759,Spurs,SAS,San Antonio,240,0.472,0.169,0.133,0.229,0.451,0.176,0.15,0.283
2218,0021500791,1610612755,76ers,PHI,Philadelphia,240,0.544,0.187,0.191,0.383,0.529,0.333,0.142,0.366
2219,0021500791,1610612758,Kings,SAC,Sacramento,240,0.529,0.333,0.142,0.366,0.544,0.187,0.191,0.383
2220,0021500792,1610612738,Celtics,BOS,Boston,265,0.563,0.389,0.088,0.186,0.588,0.588,0.125,0.205
2221,0021500792,1610612746,Clippers,LAC,Los Angeles,265,0.588,0.588,0.125,0.205,0.563,0.389,0.088,0.186
2222,0021500793,1610612751,Nets,BKN,Brooklyn,240,0.542,0.268,0.236,0.242,0.576,0.14,0.129,0.27
2223,0021500793,1610612763,Grizzlies,MEM,Memphis,240,0.576,0.14,0.129,0.27,0.542,0.268,0.236,0.242
2224,0021500794,1610612743,Nuggets,DEN,Denver,240,0.506,0.289,0.123,0.186,0.489,0.08,0.143,0.152
2225,0021500794,1610612765,Pistons,DET,Detroit,240,0.489,0.08,0.143,0.152,0.506,0.289,0.123,0.186
2226,0021500795,1610612739,Cavaliers,CLE,Cleveland,240,0.58,0.191,0.073,0.283,0.517,0.314,0.112,0.25
2227,0021500795,1610612747,Lakers,LAL,Los Angeles,240,0.517,0.314,0.112,0.25,0.58,0.191,0.073,0.283
2228,0021500796,1610612737,Hawks,ATL,Atlanta,240,0.55,0.167,0.132,0.244,0.471,0.14,0.191,0.239
2229,0021500796,1610612741,Bulls,CHI,Chicago,240,0.471,0.14,0.191,0.239,0.55,0.167,0.132,0.244
2230,0021500797,1610612750,Timberwolves,MIN,Minnesota,240,0.487,0.697,0.074,0.293,0.512,0.372,0.063,0.25
2231,0021500797,1610612761,Raptors,TOR,Toronto,240,0.512,0.372,0.063,0.25,0.487,0.697,0.074,0.293
2232,0021500798,1610612740,Pelicans,NOP,New Orleans,240,0.524,0.256,0.099,0.2,0.521,0.429,0.184,0.205
2233,0021500798,1610612762,Jazz,UTA,Utah,240,0.521,0.429,0.184,0.205,0.524,0.256,0.099,0.2
2234,0021500799,1610612744,Warriors,GSW,Golden State,240,0.494,0.326,0.122,0.167,0.473,0.237,0.163,0.192
2235,0021500799,1610612756,Suns,PHX,Phoenix,240,0.473,0.237,0.163,0.192,0.494,0.326,0.122,0.167
2236,0021500800,1610612745,Rockets,HOU,Houston,240,0.552,0.442,0.192,0.195,0.506,0.382,0.129,0.333
2237,0021500800,1610612757,Trail Blazers,POR,Portland,240,0.506,0.382,0.129,0.333,0.552,0.442,0.192,0.195
2238,0021500801,1610612749,Bucks,MIL,Milwaukee,240,0.463,0.39,0.19,0.341,0.42,0.273,0.135,0.173
2239,0021500801,1610612764,Wizards,WAS,Washington,240,0.42,0.273,0.135,0.173,0.463,0.39,0.19,0.341
2240,0021500802,1610612740,Pelicans,NOP,New Orleans,240,0.449,0.273,0.089,0.146,0.593,0.267,0.171,0.273
2241,0021500802,1610612760,Thunder,OKC,Oklahoma City,240,0.593,0.267,0.171,0.273,0.449,0.273,0.089,0.146
2242,0021500803,1610612739,Cavaliers,CLE,Cleveland,240,0.5,0.187,0.112,0.244,0.441,0.237,0.129,0.268
2243,0021500803,1610612741,Bulls,CHI,Chicago,240,0.441,0.237,0.129,0.268,0.5,0.187,0.112,0.244
2244,0021500804,1610612746,Clippers,LAC,Los Angeles,240,0.577,0.256,0.202,0.222,0.446,0.181,0.159,0.119
2245,0021500804,1610612759,Spurs,SAS,San Antonio,240,0.446,0.181,0.159,0.119,0.577,0.256,0.202,0.222
2246,0021500805,1610612742,Mavericks,DAL,Dallas,265,0.522,0.202,0.165,0.109,0.466,0.167,0.112,0.264
2247,0021500805,1610612753,Magic,ORL,Orlando,265,0.466,0.167,0.112,0.264,0.522,0.202,0.165,0.109
2248,0021500806,1610612764,Wizards,WAS,Washington,240,0.506,0.333,0.1,0.186,0.47,0.207,0.135,0.133
2249,0021500806,1610612765,Pistons,DET,Detroit,240,0.47,0.207,0.135,0.133,0.506,0.333,0.1,0.186
2250,0021500807,1610612751,Nets,BKN,Brooklyn,240,0.535,0.233,0.074,0.163,0.5,0.22,0.163,0.186
2251,0021500807,1610612752,Knicks,NYK,New York,240,0.5,0.22,0.163,0.186,0.535,0.233,0.074,0.163
2252,0021500808,1610612737,Hawks,ATL,Atlanta,240,0.563,0.149,0.199,0.182,0.545,0.318,0.15,0.227
2253,0021500808,1610612748,Heat,MIA,Miami,240,0.545,0.318,0.15,0.227,0.563,0.149,0.199,0.182
2254,0021500809,1610612741,Bulls,CHI,Chicago,240,0.554,0.215,0.09,0.244,0.46,0.386,0.08,0.224
2255,0021500809,1610612761,Raptors,TOR,Toronto,240,0.46,0.386,0.08,0.224,0.554,0.215,0.09,0.244
2256,0021500810,1610612750,Timberwolves,MIN,Minnesota,240,0.487,0.413,0.221,0.262,0.53,0.341,0.144,0.262
2257,0021500810,1610612763,Grizzlies,MEM,Memphis,240,0.53,0.341,0.144,0.262,0.487,0.413,0.221,0.262
2258,0021500811,1610612740,Pelicans,NOP,New Orleans,240,0.549,0.494,0.154,0.275,0.605,0.342,0.191,0.088
2259,0021500811,1610612755,76ers,PHI,Philadelphia,240,0.605,0.342,0.191,0.088,0.549,0.494,0.154,0.275
2260,0021500812,1610612754,Pacers,IND,Indiana,240,0.494,0.25,0.129,0.204,0.464,0.104,0.125,0.205
2261,0021500812,1610612760,Thunder,OKC,Oklahoma City,240,0.464,0.104,0.125,0.205,0.494,0.25,0.129,0.204
2262,0021500813,1610612749,Bucks,MIL,Milwaukee,240,0.488,0.259,0.219,0.293,0.483,0.209,0.173,0.186
2263,0021500813,1610612766,Hornets,CHA,Charlotte,240,0.483,0.209,0.173,0.186,0.488,0.259,0.219,0.293
2264,0021500814,1610612745,Rockets,HOU,Houston,240,0.519,0.718,0.182,0.295,0.433,0.427,0.192,0.191
2265,0021500814,1610612756,Suns,PHX,Phoenix,240,0.433,0.427,0.192,0.191,0.519,0.718,0.182,0.295
2266,0021500815,1610612744,Warriors,GSW,Golden State,240,0.457,0.304,0.181,0.259,0.624,0.237,0.116,0.195
2267,0021500815,1610612757,Trail Blazers,POR,Portland,240,0.624,0.237,0.116,0.195,0.457,0.304,0.181,0.259
2268,0021500816,1610612743,Nuggets,DEN,Denver,240,0.511,0.289,0.163,0.191,0.554,0.373,0.197,0.167
2269,0021500816,1610612758,Kings,SAC,Sacramento,240,0.554,0.373,0.197,0.167,0.511,0.289,0.163,0.191
2270,0021500817,1610612738,Celtics,BOS,Boston,240,0.414,0.444,0.073,0.157,0.618,0.647,0.168,0.235
2271,0021500817,1610612762,Jazz,UTA,Utah,240,0.618,0.647,0.168,0.235,0.414,0.444,0.073,0.157
2272,0021500818,1610612747,Lakers,LAL,Los Angeles,240,0.556,0.321,0.166,0.316,0.58,0.205,0.117,0.351
2273,0021500818,1610612759,Spurs,SAS,San Antonio,240,0.58,0.205,0.117,0.351,0.556,0.321,0.166,0.316
2274,0021500819,1610612737,Hawks,ATL,Atlanta,290,0.458,0.17,0.133,0.172,0.457,0.308,0.158,0.304
2275,0021500819,1610612749,Bucks,MIL,Milwaukee,290,0.457,0.308,0.158,0.304,0.458,0.17,0.133,0.172
2276,0021500820,1610612748,Heat,MIA,Miami,240,0.5,0.292,0.082,0.365,0.419,0.212,0.059,0.2
2277,0021500820,1610612764,Wizards,WAS,Washington,240,0.419,0.212,0.059,0.2,0.5,0.292,0.082,0.365
2278,0021500821,1610612750,Timberwolves,MIN,Minnesota,240,0.458,0.298,0.074,0.149,0.536,0.193,0.177,0.314
2279,0021500821,1610612752,Knicks,NYK,New York,240,0.536,0.193,0.177,0.314,0.458,0.298,0.074,0.149
2280,0021500822,1610612744,Warriors,GSW,Golden State,240,0.579,0.317,0.138,0.15,0.516,0.191,0.139,0.313
2281,0021500822,1610612746,Clippers,LAC,Los Angeles,240,0.516,0.191,0.139,0.313,0.579,0.317,0.138,0.15
2282,0021500823,1610612740,Pelicans,NOP,New Orleans,240,0.5,0.337,0.146,0.268,0.483,0.36,0.107,0.216
2283,0021500823,1610612765,Pistons,DET,Detroit,240,0.483,0.36,0.107,0.216,0.5,0.337,0.146,0.268
2284,0021500824,1610612739,Cavaliers,CLE,Cleveland,240,0.575,0.338,0.141,0.342,0.439,0.211,0.106,0.28
2285,0021500824,1610612760,Thunder,OKC,Oklahoma City,240,0.439,0.211,0.106,0.28,0.575,0.338,0.141,0.342
2286,0021500825,1610612738,Celtics,BOS,Boston,240,0.536,0.206,0.158,0.333,0.507,0.466,0.227,0.154
2287,0021500825,1610612743,Nuggets,DEN,Denver,240,0.507,0.466,0.227,0.154,0.536,0.206,0.158,0.333
2288,0021500826,1610612756,Suns,PHX,Phoenix,240,0.511,0.237,0.135,0.277,0.585,0.415,0.119,0.195
2289,0021500826,1610612759,Spurs,SAS,San Antonio,240,0.585,0.415,0.119,0.195,0.511,0.237,0.135,0.277
2290,0021500827,1610612751,Nets,BKN,Brooklyn,240,0.463,0.296,0.145,0.205,0.57,0.19,0.159,0.154
2291,0021500827,1610612766,Hornets,CHA,Charlotte,240,0.57,0.19,0.159,0.154,0.463,0.296,0.145,0.205
2292,0021500828,1610612753,Magic,ORL,Orlando,240,0.456,0.319,0.139,0.22,0.555,0.256,0.196,0.128
2293,0021500828,1610612754,Pacers,IND,Indiana,240,0.555,0.256,0.196,0.128,0.456,0.319,0.139,0.22
2294,0021500829,1610612761,Raptors,TOR,Toronto,240,0.451,0.383,0.141,0.209,0.388,0.421,0.14,0.208
2295,0021500829,1610612763,Grizzlies,MEM,Memphis,240,0.388,0.421,0.14,0.208,0.451,0.383,0.141,0.209
2296,0021500830,1610612742,Mavericks,DAL,Dallas,240,0.559,0.424,0.112,0.341,0.558,0.351,0.165,0.19
2297,0021500830,1610612755,76ers,PHI,Philadelphia,240,0.558,0.351,0.165,0.19,0.559,0.424,0.112,0.341
2298,0021500831,1610612741,Bulls,CHI,Chicago,240,0.639,0.329,0.088,0.229,0.5,0.355,0.081,0.362
2299,0021500831,1610612747,Lakers,LAL,Los Angeles,240,0.5,0.355,0.081,0.362,0.639,0.329,0.088,0.229
2300,0021500832,1610612757,Trail Blazers,POR,Portland,240,0.5,0.422,0.143,0.469,0.547,0.267,0.116,0.324
2301,0021500832,1610612762,Jazz,UTA,Utah,240,0.547,0.267,0.116,0.324,0.5,0.422,0.143,0.469
2302,0021500833,1610612739,Cavaliers,CLE,Cleveland,240,0.481,0.165,0.184,0.119,0.513,0.263,0.153,0.146
2303,0021500833,1610612765,Pistons,DET,Detroit,240,0.513,0.263,0.153,0.146,0.481,0.165,0.184,0.119
2304,0021500834,1610612748,Heat,MIA,Miami,265,0.39,0.34,0.136,0.345,0.418,0.272,0.119,0.132
2305,0021500834,1610612754,Pacers,IND,Indiana,265,0.418,0.272,0.119,0.132,0.39,0.34,0.136,0.345
2306,0021500835,1610612752,Knicks,NYK,New York,240,0.476,0.274,0.089,0.261,0.592,0.287,0.076,0.317
2307,0021500835,1610612761,Raptors,TOR,Toronto,240,0.592,0.287,0.076,0.317,0.476,0.274,0.089,0.261
2308,0021500836,1610612737,Hawks,ATL,Atlanta,240,0.477,0.186,0.175,0.178,0.517,0.135,0.128,0.133
2309,0021500836,1610612744,Warriors,GSW,Golden State,240,0.517,0.135,0.128,0.133,0.477,0.186,0.175,0.178
2310,0021500837,1610612747,Lakers,LAL,Los Angeles,240,0.447,0.566,0.168,0.229,0.541,0.291,0.091,0.167
2311,0021500837,1610612749,Bucks,MIL,Milwaukee,240,0.541,0.291,0.091,0.167,0.447,0.566,0.168,0.229
2312,0021500838,1610612738,Celtics,BOS,Boston,240,0.535,0.168,0.1,0.217,0.566,0.482,0.166,0.349
2313,0021500838,1610612750,Timberwolves,MIN,Minnesota,240,0.566,0.482,0.166,0.349,0.535,0.168,0.1,0.217
2314,0021500839,1610612746,Clippers,LAC,Los Angeles,240,0.631,0.438,0.174,0.244,0.392,0.227,0.172,0.189
2315,0021500839,1610612756,Suns,PHX,Phoenix,240,0.392,0.227,0.172,0.189,0.631,0.438,0.174,0.244
2316,0021500840,1610612753,Magic,ORL,Orlando,240,0.524,0.482,0.126,0.302,0.608,0.329,0.207,0.167
2317,0021500840,1610612755,76ers,PHI,Philadelphia,240,0.608,0.329,0.207,0.167,0.524,0.482,0.126,0.302
2318,0021500841,1610612740,Pelicans,NOP,New Orleans,240,0.386,0.398,0.16,0.143,0.521,0.181,0.137,0.149
2319,0021500841,1610612764,Wizards,WAS,Washington,240,0.521,0.181,0.137,0.149,0.386,0.398,0.16,0.143
2320,0021500842,1610612743,Nuggets,DEN,Denver,240,0.46,0.22,0.109,0.214,0.56,0.337,0.152,0.158
2321,0021500842,1610612758,Kings,SAC,Sacramento,240,0.56,0.337,0.152,0.158,0.46,0.22,0.109,0.214
2322,0021500843,1610612745,Rockets,HOU,Houston,265,0.477,0.471,0.138,0.25,0.581,0.514,0.21,0.25
2323,0021500843,1610612762,Jazz,UTA,Utah,265,0.581,0.514,0.21,0.25,0.477,0.471,0.138,0.25
2324,0021500844,1610612751,Nets,BKN,Brooklyn,240,0.494,0.211,0.131,0.267,0.563,0.313,0.152,0.167
2325,0021500844,1610612757,Trail Blazers,POR,Portland,240,0.563,0.313,0.152,0.167,0.494,0.211,0.131,0.267
2326,0021500845,1610612739,Cavaliers,CLE,Cleveland,240,0.566,0.187,0.094,0.255,0.553,0.355,0.149,0.186
2327,0021500845,1610612766,Hornets,CHA,Charlotte,240,0.553,0.355,0.149,0.186,0.566,0.187,0.094,0.255
2328,0021500846,1610612752,Knicks,NYK,New York,240,0.539,0.325,0.149,0.19,0.522,0.176,0.082,0.231
2329,0021500846,1610612754,Pacers,IND,Indiana,240,0.522,0.176,0.082,0.231,0.539,0.325,0.149,0.19
2330,0021500847,1610612755,76ers,PHI,Philadelphia,240,0.44,0.313,0.151,0.2,0.536,0.41,0.154,0.25
2331,0021500847,1610612765,Pistons,DET,Detroit,240,0.536,0.41,0.154,0.25,0.44,0.313,0.151,0.2
2332,0021500848,1610612744,Warriors,GSW,Golden State,240,0.539,0.278,0.124,0.205,0.5,0.36,0.119,0.244
2333,0021500848,1610612748,Heat,MIA,Miami,240,0.5,0.36,0.119,0.244,0.539,0.278,0.124,0.205
2334,0021500849,1610612750,Timberwolves,MIN,Minnesota,240,0.541,0.446,0.18,0.297,0.541,0.306,0.135,0.342
2335,0021500849,1610612761,Raptors,TOR,Toronto,240,0.541,0.306,0.135,0.342,0.541,0.446,0.18,0.297
2336,0021500850,1610612741,Bulls,CHI,Chicago,240,0.545,0.182,0.154,0.175,0.472,0.289,0.106,0.173
2337,0021500850,1610612764,Wizards,WAS,Washington,240,0.472,0.289,0.106,0.173,0.545,0.182,0.154,0.175
2338,0021500851,1610612747,Lakers,LAL,Los Angeles,240,0.54,0.375,0.074,0.288,0.641,0.341,0.092,0.231
2339,0021500851,1610612763,Grizzlies,MEM,Memphis,240,0.641,0.341,0.092,0.231,0.54,0.375,0.074,0.288
2340,0021500852,1610612742,Mavericks,DAL,Dallas,240,0.459,0.349,0.104,0.255,0.551,0.247,0.142,0.326
2341,0021500852,1610612760,Thunder,OKC,Oklahoma City,240,0.551,0.247,0.142,0.326,0.459,0.349,0.104,0.255
2342,0021500853,1610612743,Nuggets,DEN,Denver,240,0.411,0.189,0.177,0.269,0.429,0.165,0.171,0.173
2343,0021500853,1610612746,Clippers,LAC,Los Angeles,240,0.429,0.165,0.171,0.173,0.411,0.189,0.177,0.269
2344,0021500854,1610612758,Kings,SAC,Sacramento,240,0.438,0.156,0.131,0.185,0.565,0.176,0.157,0.15
2345,0021500854,1610612759,Spurs,SAS,San Antonio,240,0.565,0.176,0.157,0.15,0.438,0.156,0.131,0.185
2346,0021500855,1610612744,Warriors,GSW,Golden State,240,0.676,0.182,0.194,0.216,0.511,0.311,0.137,0.19
2347,0021500855,1610612753,Magic,ORL,Orlando,240,0.511,0.311,0.137,0.19,0.676,0.182,0.194,0.216
2348,0021500856,1610612738,Celtics,BOS,Boston,240,0.518,0.393,0.152,0.243,0.506,0.287,0.142,0.175
2349,0021500856,1610612749,Bucks,MIL,Milwaukee,240,0.506,0.287,0.142,0.175,0.518,0.393,0.152,0.243
2350,0021500857,1610612740,Pelicans,NOP,New Orleans,240,0.589,0.2,0.125,0.341,0.593,0.256,0.139,0.265
2351,0021500857,1610612760,Thunder,OKC,Oklahoma City,240,0.593,0.256,0.139,0.265,0.589,0.2,0.125,0.341
2352,0021500858,1610612751,Nets,BKN,Brooklyn,240,0.547,0.56,0.176,0.237,0.474,0.235,0.194,0.389
2353,0021500858,1610612756,Suns,PHX,Phoenix,240,0.474,0.235,0.194,0.389,0.547,0.56,0.176,0.237
2354,0021500859,1610612745,Rockets,HOU,Houston,240,0.598,0.427,0.174,0.293,0.544,0.275,0.211,0.244
2355,0021500859,1610612757,Trail Blazers,POR,Portland,240,0.544,0.275,0.211,0.244,0.598,0.427,0.174,0.293
2356,0021500860,1610612759,Spurs,SAS,San Antonio,240,0.538,0.152,0.137,0.25,0.448,0.156,0.123,0.105
2357,0021500860,1610612762,Jazz,UTA,Utah,240,0.448,0.156,0.123,0.105,0.538,0.152,0.137,0.25
2358,0021500861,1610612754,Pacers,IND,Indiana,240,0.435,0.282,0.149,0.238,0.5,0.229,0.141,0.125
2359,0021500861,1610612766,Hornets,CHA,Charlotte,240,0.5,0.229,0.141,0.125,0.435,0.282,0.149,0.238
2360,0021500862,1610612755,76ers,PHI,Philadelphia,240,0.476,0.256,0.134,0.156,0.463,0.181,0.133,0.333
2361,0021500862,1610612764,Wizards,WAS,Washington,240,0.463,0.181,0.133,0.333,0.476,0.256,0.134,0.156
2362,0021500863,1610612752,Knicks,NYK,New York,240,0.488,0.45,0.115,0.256,0.452,0.172,0.124,0.273
2363,0021500863,1610612753,Magic,ORL,Orlando,240,0.452,0.172,0.124,0.273,0.488,0.45,0.115,0.256
2364,0021500864,1610612739,Cavaliers,CLE,Cleveland,240,0.554,0.284,0.16,0.256,0.548,0.356,0.131,0.147
2365,0021500864,1610612761,Raptors,TOR,Toronto,240,0.548,0.356,0.131,0.147,0.554,0.284,0.16,0.256
2366,0021500865,1610612737,Hawks,ATL,Atlanta,240,0.455,0.27,0.113,0.289,0.392,0.25,0.207,0.327
2367,0021500865,1610612741,Bulls,CHI,Chicago,240,0.392,0.25,0.207,0.327,0.455,0.27,0.113,0.289
2368,0021500866,1610612742,Mavericks,DAL,Dallas,265,0.574,0.307,0.135,0.244,0.511,0.333,0.145,0.34
2369,0021500866,1610612743,Nuggets,DEN,Denver,265,0.511,0.333,0.145,0.34,0.574,0.307,0.135,0.244
2370,0021500867,1610612746,Clippers,LAC,Los Angeles,240,0.534,0.292,0.082,0.262,0.513,0.474,0.173,0.302
2371,0021500867,1610612758,Kings,SAC,Sacramento,240,0.513,0.474,0.173,0.302,0.534,0.292,0.082,0.262
2372,0021500868,1610612747,Lakers,LAL,Los Angeles,240,0.442,0.5,0.097,0.229,0.582,0.176,0.137,0.27
2373,0021500868,1610612763,Grizzlies,MEM,Memphis,240,0.582,0.176,0.137,0.27,0.442,0.5,0.097,0.229
2374,0021500869,1610612738,Celtics,BOS,Boston,240,0.432,0.229,0.105,0.231,0.42,0.264,0.194,0.28
2375,0021500869,1610612748,Heat,MIA,Miami,240,0.42,0.264,0.194,0.28,0.432,0.229,0.105,0.231
2376,0021500870,1610612740,Pelicans,NOP,New Orleans,240,0.524,0.31,0.145,0.159,0.53,0.357,0.117,0.167
2377,0021500870,1610612750,Timberwolves,MIN,Minnesota,240,0.53,0.357,0.117,0.167,0.524,0.31,0.145,0.159
2378,0021500871,1610612741,Bulls,CHI,Chicago,240,0.452,0.128,0.092,0.204,0.466,0.31,0.099,0.167
2379,0021500871,1610612757,Trail Blazers,POR,Portland,240,0.466,0.31,0.099,0.167,0.452,0.128,0.092,0.204
2380,0021500872,1610612745,Rockets,HOU,Houston,240,0.464,0.262,0.142,0.2,0.539,0.368,0.147,0.189
2381,0021500872,1610612759,Spurs,SAS,San Antonio,240,0.539,0.368,0.147,0.189,0.464,0.262,0.142,0.2
2382,0021500873,1610612749,Bucks,MIL,Milwaukee,240,0.532,0.154,0.228,0.293,0.489,0.273,0.119,0.347
2383,0021500873,1610612765,Pistons,DET,Detroit,240,0.489,0.273,0.119,0.347,0.532,0.154,0.228,0.293
2384,0021500874,1610612744,Warriors,GSW,Golden State,265,0.547,0.263,0.097,0.08,0.526,0.271,0.201,0.364
2385,0021500874,1610612760,Thunder,OKC,Oklahoma City,265,0.526,0.271,0.201,0.364,0.547,0.263,0.097,0.08
2386,0021500875,1610612756,Suns,PHX,Phoenix,240,0.538,0.438,0.185,0.372,0.438,0.525,0.08,0.149
2387,0021500875,1610612763,Grizzlies,MEM,Memphis,240,0.438,0.525,0.08,0.149,0.538,0.438,0.185,0.372
2388,0021500876,1610612751,Nets,BKN,Brooklyn,240,0.518,0.202,0.185,0.2,0.444,0.281,0.2,0.302
2389,0021500876,1610612762,Jazz,UTA,Utah,240,0.444,0.281,0.2,0.302,0.518,0.202,0.185,0.2
2390,0021500877,1610612739,Cavaliers,CLE,Cleveland,240,0.456,0.375,0.138,0.133,0.563,0.43,0.129,0.154
2391,0021500877,1610612764,Wizards,WAS,Washington,240,0.563,0.43,0.129,0.154,0.456,0.375,0.138,0.133
