,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,PACE,PIE
0,0021400669,1610612752,Knicks,NYK,New York,240,85.0,117.8,-32.8,0.533,1.07,12.7,0.191,0.784,0.452,14.822,0.39,0.452,0.2,103.24,0.275
1,0021400669,1610612758,Kings,SAC,Sacramento,240,117.8,85.0,32.8,0.634,1.86,18.7,0.216,0.809,0.548,13.298,0.554,0.624,0.2,103.24,0.725
2,0021400801,1610612742,Mavericks,DAL,Dallas,240,86.8,97.7,-10.9,0.485,0.89,12.1,0.255,0.543,0.386,17.564,0.412,0.452,0.198,104.46,0.399
3,0021400801,1610612760,Thunder,OKC,Oklahoma City,240,97.7,86.8,10.9,0.526,0.8,13.6,0.457,0.745,0.614,23.487,0.456,0.508,0.195,104.46,0.601
4,0021400802,1610612746,Clippers,LAC,Los Angeles,240,115.7,108.4,7.3,0.619,2.0,18.7,0.233,0.868,0.531,12.636,0.597,0.596,0.198,104.5,0.506
5,0021400802,1610612759,Spurs,SAS,San Antonio,240,108.4,115.7,-7.3,0.791,2.0,23.4,0.132,0.767,0.469,16.02,0.571,0.611,0.198,104.5,0.494
6,0021400803,1610612740,Pelicans,NOP,New Orleans,240,97.3,104.8,-7.5,0.724,1.75,18.4,0.175,0.786,0.488,13.902,0.457,0.516,0.198,88.48,0.492
7,0021400803,1610612753,Magic,ORL,Orlando,240,104.8,97.3,7.5,0.5,2.44,18.1,0.214,0.825,0.512,9.929,0.523,0.524,0.2,88.48,0.508
8,0021400804,1610612754,Pacers,IND,Indiana,240,107.4,95.2,12.2,0.6,1.6,18.2,0.22,0.7,0.484,15.201,0.53,0.572,0.2,99.22,0.58
9,0021400804,1610612755,76ers,PHI,Philadelphia,240,95.2,107.4,-12.2,0.529,1.0,13.6,0.3,0.78,0.516,18.043,0.452,0.491,0.198,99.22,0.42
10,0021400805,1610612737,Hawks,ATL,Atlanta,240,77.5,106.6,-29.1,0.655,0.83,13.6,0.315,0.7,0.5,22.278,0.375,0.411,0.198,100.88,0.333
11,0021400805,1610612761,Raptors,TOR,Toronto,240,106.6,77.5,29.1,0.628,1.93,19.2,0.3,0.685,0.5,14.21,0.516,0.528,0.198,100.88,0.667
12,0021400806,1610612741,Bulls,CHI,Chicago,240,96.1,100.5,-4.4,0.485,0.8,12.9,0.295,0.732,0.506,21.124,0.455,0.519,0.2,97.1,0.45
13,0021400806,1610612765,Pistons,DET,Detroit,240,100.5,96.1,4.4,0.5,1.58,14.7,0.268,0.705,0.494,12.058,0.488,0.508,0.196,97.1,0.55
14,0021400807,1610612748,Heat,MIA,Miami,240,105.3,85.3,20.1,0.737,1.27,19.4,0.306,0.848,0.61,20.873,0.538,0.588,0.198,103.72,0.648
15,0021400807,1610612752,Knicks,NYK,New York,240,85.3,105.3,-20.1,0.8,1.4,20.4,0.152,0.694,0.39,19.6,0.463,0.489,0.2,103.72,0.352
16,0021400808,1610612750,Timberwolves,MIN,Minnesota,240,111.3,110.5,0.8,0.6,1.71,17.1,0.354,0.667,0.515,14.039,0.488,0.54,0.2,99.18,0.511
17,0021400808,1610612756,Suns,PHX,Phoenix,240,110.5,111.3,-0.8,0.575,1.77,16.6,0.333,0.646,0.485,13.179,0.489,0.531,0.2,99.18,0.489
18,0021400809,1610612739,Cavaliers,CLE,Cleveland,240,122.9,89.9,33.1,0.609,2.55,19.8,0.244,0.727,0.494,10.647,0.589,0.621,0.198,101.18,0.66
19,0021400809,1610612764,Wizards,WAS,Washington,240,89.9,122.9,-33.1,0.579,1.22,16.5,0.273,0.756,0.506,18.174,0.448,0.478,0.198,101.18,0.34
20,0021400810,1610612742,Mavericks,DAL,Dallas,240,104.8,94.8,10.0,0.591,1.53,18.1,0.267,0.731,0.515,16.05,0.522,0.55,0.2,105.68,0.601
21,0021400810,1610612745,Rockets,HOU,Houston,240,94.8,104.8,-10.0,0.556,0.95,14.3,0.269,0.733,0.485,19.917,0.483,0.508,0.2,105.68,0.399
22,0021400811,1610612743,Nuggets,DEN,Denver,240,86.0,91.1,-5.2,0.6,1.2,14.3,0.264,0.816,0.495,15.917,0.399,0.434,0.2,95.96,0.43
23,0021400811,1610612749,Bucks,MIL,Milwaukee,240,91.1,86.0,5.2,0.667,1.29,17.4,0.184,0.736,0.505,17.404,0.455,0.508,0.198,95.96,0.57
24,0021400812,1610612757,Trail Blazers,POR,Portland,240,82.9,104.0,-21.1,0.462,0.92,11.2,0.079,0.723,0.435,14.18,0.389,0.465,0.2,90.08,0.419
25,0021400812,1610612762,Jazz,UTA,Utah,240,104.0,82.9,21.1,0.486,1.64,15.1,0.277,0.921,0.565,12.432,0.506,0.508,0.194,90.08,0.581
26,0021400813,1610612738,Celtics,BOS,Boston,240,97.6,107.5,-9.8,0.6,2.18,16.4,0.322,0.553,0.412,10.634,0.43,0.453,0.2,102.44,0.395
27,0021400813,1610612758,Kings,SAC,Sacramento,240,107.5,97.6,9.8,0.65,1.08,18.0,0.447,0.678,0.588,23.659,0.53,0.577,0.2,102.44,0.605
28,0021400814,1610612744,Warriors,GSW,Golden State,240,113.5,103.3,10.2,0.707,2.42,21.8,0.171,0.767,0.476,12.381,0.589,0.598,0.2,96.36,0.551
29,0021400814,1610612759,Spurs,SAS,San Antonio,240,103.3,113.5,-10.2,0.641,1.56,19.1,0.233,0.829,0.524,16.701,0.519,0.551,0.2,96.36,0.449
30,0021400815,1610612747,Lakers,LAL,Los Angeles,240,107.4,116.9,-9.4,0.537,2.2,16.4,0.298,0.711,0.5,10.229,0.483,0.516,0.2,97.66,0.459
31,0021400815,1610612751,Nets,BKN,Brooklyn,240,116.9,107.4,9.4,0.69,2.64,20.8,0.289,0.702,0.5,11.275,0.528,0.573,0.2,97.66,0.541
32,0021400816,1610612760,Thunder,OKC,Oklahoma City,240,108.4,103.2,5.2,0.5,1.5,14.8,0.388,0.784,0.59,13.801,0.468,0.517,0.2,100.62,0.506
33,0021400816,1610612766,Hornets,CHA,Charlotte,240,103.2,108.4,-5.2,0.7,3.11,20.2,0.216,0.612,0.41,9.018,0.468,0.506,0.2,100.62,0.494
34,0021400817,1610612740,Pelicans,NOP,New Orleans,240,106.4,95.9,10.5,0.629,1.69,16.7,0.256,0.698,0.477,13.179,0.47,0.543,0.198,96.76,0.577
35,0021400817,1610612748,Heat,MIA,Miami,240,95.9,106.4,-10.5,0.455,0.88,12.2,0.302,0.744,0.523,17.917,0.449,0.501,0.2,96.76,0.423
36,0021400818,1610612741,Bulls,CHI,Chicago,240,113.1,110.9,2.2,0.628,1.59,19.3,0.333,0.805,0.566,17.165,0.551,0.583,0.2,97.78,0.513
37,0021400818,1610612756,Suns,PHX,Phoenix,240,110.9,113.1,-2.2,0.532,1.92,19.3,0.195,0.667,0.434,13.469,0.591,0.585,0.2,97.78,0.487
38,0021400819,1610612745,Rockets,HOU,Houston,240,87.8,70.8,17.0,0.629,0.88,15.2,0.256,0.854,0.571,22.393,0.452,0.502,0.197,109.48,0.695
39,0021400819,1610612761,Raptors,TOR,Toronto,240,70.8,87.8,-17.0,0.48,0.48,9.5,0.146,0.744,0.429,23.295,0.351,0.425,0.197,109.48,0.305
40,0021400820,1610612746,Clippers,LAC,Los Angeles,240,117.4,89.0,28.4,0.674,2.82,20.8,0.212,0.754,0.495,10.25,0.558,0.587,0.2,109.28,0.639
41,0021400820,1610612758,Kings,SAC,Sacramento,240,89.0,117.4,-28.4,0.6,1.06,12.6,0.246,0.788,0.505,15.282,0.364,0.457,0.2,109.28,0.361
42,0021400821,1610612739,Cavaliers,CLE,Cleveland,240,107.9,88.2,19.7,0.55,1.47,17.9,0.184,0.678,0.485,16.026,0.582,0.59,0.2,93.84,0.629
43,0021400821,1610612752,Knicks,NYK,New York,240,88.2,107.9,-19.7,0.432,1.45,12.4,0.322,0.816,0.515,11.692,0.389,0.407,0.2,93.84,0.371
44,0021400822,1610612737,Hawks,ATL,Atlanta,240,96.8,88.7,8.0,0.657,1.15,16.5,0.348,0.771,0.531,19.952,0.454,0.504,0.2,98.58,0.546
45,0021400822,1610612749,Bucks,MIL,Milwaukee,240,88.7,96.8,-8.0,0.594,0.76,15.3,0.229,0.652,0.469,25.794,0.472,0.538,0.198,98.58,0.454
46,0021400823,1610612764,Wizards,WAS,Washington,240,96.6,110.4,-13.8,0.757,2.33,21.3,0.244,0.653,0.457,13.021,0.471,0.488,0.2,94.08,0.449
47,0021400823,1610612765,Pistons,DET,Detroit,240,110.4,96.6,13.8,0.595,1.69,16.3,0.347,0.756,0.543,13.542,0.489,0.53,0.198,94.08,0.551
48,0021400824,1610612744,Warriors,GSW,Golden State,240,102.4,104.9,-2.5,0.559,1.9,14.9,0.25,0.821,0.495,10.452,0.433,0.497,0.198,97.4,0.468
49,0021400824,1610612754,Pacers,IND,Indiana,240,104.9,102.4,2.5,0.513,1.33,15.9,0.179,0.75,0.505,15.133,0.531,0.571,0.2,97.4,0.532
50,0021400825,1610612753,Magic,ORL,Orlando,240,106.8,102.6,4.2,0.487,1.27,14.9,0.286,0.703,0.481,15.554,0.512,0.551,0.2,95.96,0.52
51,0021400825,1610612755,76ers,PHI,Philadelphia,240,102.6,106.8,-4.2,0.583,1.0,16.5,0.297,0.714,0.519,21.994,0.545,0.573,0.2,95.96,0.48
52,0021400826,1610612743,Nuggets,DEN,Denver,240,91.4,113.2,-21.8,0.543,1.46,13.8,0.262,0.634,0.412,12.646,0.397,0.444,0.198,103.96,0.341
53,0021400826,1610612760,Thunder,OKC,Oklahoma City,240,113.2,91.4,21.8,0.646,1.72,20.5,0.366,0.738,0.588,17.123,0.565,0.583,0.2,103.96,0.659
54,0021400827,1610612742,Mavericks,DAL,Dallas,240,96.5,82.9,13.6,0.556,1.33,16.5,0.15,0.768,0.51,15.73,0.494,0.533,0.2,96.54,0.617
55,0021400827,1610612766,Hornets,CHA,Charlotte,240,82.9,96.5,-13.6,0.606,1.33,15.3,0.232,0.85,0.49,15.35,0.4,0.423,0.198,96.54,0.383
56,0021400828,1610612757,Trail Blazers,POR,Portland,240,95.8,104.6,-8.8,0.727,1.6,18.7,0.182,0.826,0.511,15.618,0.482,0.517,0.2,94.88,0.446
57,0021400828,1610612763,Grizzlies,MEM,Memphis,240,104.6,95.8,8.8,0.476,2.86,16.4,0.174,0.818,0.489,7.469,0.489,0.517,0.198,94.88,0.554
58,0021400829,1610612738,Celtics,BOS,Boston,265,96.6,104.7,-8.1,0.643,1.5,17.4,0.245,0.854,0.511,15.669,0.469,0.505,0.197,103.06,0.453
59,0021400829,1610612747,Lakers,LAL,Los Angeles,265,104.7,96.6,8.1,0.512,1.22,15.6,0.146,0.755,0.489,15.969,0.554,0.586,0.198,103.06,0.547
60,0021400830,1610612748,Heat,MIA,Miami,240,120.6,108.7,11.9,0.587,1.59,19.8,0.314,0.791,0.577,17.227,0.62,0.642,0.198,99.0,0.555
61,0021400830,1610612755,76ers,PHI,Philadelphia,240,108.7,120.6,-11.9,0.675,2.25,20.0,0.209,0.686,0.423,12.082,0.554,0.561,0.2,99.0,0.445
62,0021400831,1610612741,Bulls,CHI,Chicago,240,95.5,76.6,18.9,0.741,1.05,15.5,0.383,0.786,0.602,20.861,0.408,0.483,0.198,91.9,0.674
63,0021400831,1610612749,Bucks,MIL,Milwaukee,240,76.6,95.5,-18.9,0.533,1.6,13.3,0.214,0.617,0.398,10.785,0.36,0.375,0.2,91.9,0.326
64,0021400832,1610612745,Rockets,HOU,Houston,240,109.8,92.6,17.2,0.59,1.44,15.5,0.367,0.63,0.491,15.54,0.479,0.519,0.2,106.56,0.553
65,0021400832,1610612750,Timberwolves,MIN,Minnesota,240,92.6,109.8,-17.2,0.548,0.85,11.6,0.37,0.633,0.509,18.155,0.36,0.463,0.2,106.56,0.447
66,0021400833,1610612740,Pelicans,NOP,New Orleans,240,111.1,108.2,2.9,0.675,1.59,20.9,0.333,0.692,0.545,18.88,0.577,0.588,0.2,89.84,0.569
67,0021400833,1610612761,Raptors,TOR,Toronto,240,108.2,111.1,-2.9,0.371,1.63,11.0,0.308,0.667,0.455,8.925,0.446,0.497,0.2,89.84,0.431
68,0021400834,1610612743,Nuggets,DEN,Denver,240,82.3,112.1,-29.8,0.581,1.2,13.2,0.306,0.682,0.462,15.048,0.367,0.395,0.197,98.9,0.241
69,0021400834,1610612751,Nets,BKN,Brooklyn,240,112.1,82.3,29.8,0.488,2.1,15.8,0.318,0.694,0.538,10.192,0.489,0.539,0.2,98.9,0.759
70,0021400835,1610612738,Celtics,BOS,Boston,240,106.3,103.7,2.6,0.667,1.73,18.2,0.205,0.688,0.457,13.863,0.517,0.563,0.2,107.12,0.533
71,0021400835,1610612756,Suns,PHX,Phoenix,240,103.7,106.3,-2.6,0.568,1.47,17.1,0.313,0.795,0.543,16.032,0.5,0.529,0.2,107.12,0.467
72,0021400836,1610612759,Spurs,SAS,San Antonio,240,82.5,94.6,-12.2,0.531,0.77,13.4,0.24,0.744,0.473,22.394,0.437,0.459,0.2,96.68,0.394
73,0021400836,1610612762,Jazz,UTA,Utah,240,94.6,82.5,12.2,0.412,1.08,11.7,0.256,0.76,0.527,13.667,0.434,0.483,0.2,96.68,0.606
74,0021400837,1610612746,Clippers,LAC,Los Angeles,240,93.3,95.3,-2.0,0.6,1.5,17.6,0.128,0.814,0.488,15.009,0.5,0.516,0.198,93.86,0.483
75,0021400837,1610612763,Grizzlies,MEM,Memphis,240,95.3,93.3,2.0,0.667,2.2,17.7,0.186,0.872,0.512,10.589,0.438,0.487,0.2,93.86,0.517
76,0021400838,1610612744,Warriors,GSW,Golden State,240,111.2,101.7,9.6,0.6,3.0,20.2,0.1,0.735,0.392,8.782,0.567,0.585,0.2,103.86,0.536
77,0021400838,1610612764,Wizards,WAS,Washington,240,101.7,111.2,-9.6,0.548,0.88,16.8,0.265,0.9,0.608,24.705,0.563,0.606,0.2,103.86,0.464
78,0021400839,1610612739,Cavaliers,CLE,Cleveland,240,103.5,93.8,9.7,0.647,1.47,17.7,0.103,0.766,0.465,15.219,0.532,0.582,0.198,98.88,0.595
79,0021400839,1610612765,Pistons,DET,Detroit,240,93.8,103.5,-9.7,0.485,1.07,12.7,0.234,0.897,0.535,15.121,0.457,0.488,0.196,98.88,0.405
80,0021400840,1610612754,Pacers,IND,Indiana,240,94.0,106.1,-12.1,0.684,1.86,19.6,0.176,0.722,0.457,14.309,0.483,0.495,0.198,98.38,0.436
81,0021400840,1610612760,Thunder,OKC,Oklahoma City,240,106.1,94.0,12.1,0.575,2.3,16.8,0.278,0.824,0.543,10.109,0.464,0.505,0.2,98.38,0.564
82,0021400841,1610612742,Mavericks,DAL,Dallas,240,100.1,91.2,8.8,0.447,0.85,13.7,0.211,0.821,0.519,20.218,0.532,0.569,0.198,99.88,0.579
83,0021400841,1610612761,Raptors,TOR,Toronto,240,91.2,100.1,-8.8,0.447,0.89,13.6,0.179,0.789,0.481,18.842,0.506,0.518,0.198,99.88,0.421
84,0021400842,1610612748,Heat,MIA,Miami,265,89.4,91.2,-1.9,0.531,1.21,13.2,0.174,0.739,0.457,13.451,0.417,0.474,0.196,91.8,0.541
85,0021400842,1610612753,Magic,ORL,Orlando,265,91.2,89.4,1.9,0.515,0.89,13.3,0.261,0.826,0.543,19.262,0.462,0.491,0.198,91.8,0.459
86,0021400843,1610612737,Hawks,ATL,Atlanta,240,111.8,95.7,16.1,0.718,2.55,21.4,0.244,0.705,0.482,11.823,0.535,0.565,0.2,91.98,0.613
87,0021400843,1610612742,Mavericks,DAL,Dallas,240,95.7,111.8,-16.1,0.588,1.25,16.1,0.295,0.756,0.518,17.598,0.456,0.495,0.198,91.98,0.388
88,0021400844,1610612738,Celtics,BOS,Boston,240,117.6,94.3,23.2,0.69,2.07,21.5,0.2,0.809,0.529,14.315,0.59,0.626,0.198,98.72,0.61
89,0021400844,1610612752,Knicks,NYK,New York,240,94.3,117.6,-23.2,0.559,1.46,14.9,0.191,0.8,0.471,13.047,0.427,0.491,0.2,98.72,0.39
90,0021400845,1610612741,Bulls,CHI,Chicago,240,95.4,108.6,-13.2,0.706,2.0,19.5,0.214,0.739,0.489,13.316,0.461,0.494,0.2,90.18,0.483
91,0021400845,1610612766,Hornets,CHA,Charlotte,240,108.6,95.4,13.2,0.41,1.78,13.5,0.261,0.786,0.511,9.973,0.488,0.526,0.2,90.18,0.517
92,0021400846,1610612745,Rockets,HOU,Houston,240,110.9,101.6,9.3,0.75,2.7,19.5,0.245,0.739,0.484,10.081,0.506,0.543,0.198,101.28,0.565
93,0021400846,1610612746,Clippers,LAC,Los Angeles,240,101.6,110.9,-9.3,0.45,1.13,13.5,0.261,0.755,0.516,15.48,0.5,0.528,0.198,101.28,0.435
94,0021400847,1610612749,Bucks,MIL,Milwaukee,240,102.9,88.6,14.4,0.727,1.33,22.1,0.316,0.721,0.531,23.753,0.567,0.584,0.196,100.2,0.647
95,0021400847,1610612755,76ers,PHI,Philadelphia,240,88.6,102.9,-14.4,0.677,0.75,15.9,0.279,0.684,0.469,28.18,0.487,0.528,0.2,100.2,0.353
96,0021400848,1610612750,Timberwolves,MIN,Minnesota,240,95.7,77.4,18.4,0.486,0.94,13.2,0.233,0.811,0.552,17.765,0.457,0.52,0.196,100.42,0.684
97,0021400848,1610612764,Wizards,WAS,Washington,240,77.4,95.7,-18.4,0.636,1.11,16.1,0.189,0.767,0.448,19.092,0.402,0.425,0.2,100.42,0.316
98,0021400849,1610612740,Pelicans,NOP,New Orleans,240,105.9,93.6,12.3,0.684,1.3,20.3,0.171,0.822,0.538,20.756,0.588,0.619,0.2,99.48,0.593
99,0021400849,1610612751,Nets,BKN,Brooklyn,240,93.6,105.9,-12.3,0.333,1.08,10.5,0.178,0.829,0.463,11.696,0.462,0.487,0.2,99.48,0.407
100,0021400850,1610612743,Nuggets,DEN,Denver,240,94.6,106.7,-12.2,0.71,1.38,16.5,0.192,0.566,0.381,15.76,0.457,0.503,0.198,102.3,0.442
101,0021400850,1610612756,Suns,PHX,Phoenix,240,106.7,94.6,12.2,0.487,0.9,13.1,0.434,0.808,0.619,20.373,0.473,0.523,0.197,102.3,0.558
102,0021400851,1610612747,Lakers,LAL,Los Angeles,240,106.1,101.1,5.0,0.425,1.7,13.6,0.292,0.683,0.472,10.611,0.461,0.509,0.198,95.1,0.536
103,0021400851,1610612762,Jazz,UTA,Utah,240,101.1,106.1,-5.0,0.529,0.86,14.2,0.317,0.708,0.528,21.884,0.514,0.551,0.198,95.1,0.464
104,0021400852,1610612758,Kings,SAC,Sacramento,240,103.0,92.7,10.4,0.615,1.14,17.6,0.351,0.708,0.553,21.212,0.525,0.56,0.198,98.06,0.589
105,0021400852,1610612763,Grizzlies,MEM,Memphis,240,92.7,103.0,-10.4,0.647,1.29,16.5,0.292,0.649,0.447,17.504,0.429,0.478,0.2,98.06,0.411
106,0021400853,1610612757,Trail Blazers,POR,Portland,240,118.6,100.9,17.7,0.581,1.79,19.1,0.308,0.767,0.549,14.957,0.582,0.606,0.198,93.88,0.583
107,0021400853,1610612759,Spurs,SAS,San Antonio,240,100.9,118.6,-17.7,0.541,1.54,16.1,0.233,0.692,0.451,13.806,0.482,0.521,0.2,93.88,0.417
108,0021400854,1610612739,Cavaliers,CLE,Cleveland,240,109.6,98.6,10.9,0.417,0.94,12.2,0.211,0.754,0.537,15.936,0.526,0.595,0.2,100.38,0.555
109,0021400854,1610612744,Warriors,GSW,Golden State,240,98.6,109.6,-10.9,0.821,2.29,21.9,0.246,0.789,0.463,13.95,0.484,0.493,0.2,100.38,0.445
110,0021400855,1610612756,Suns,PHX,Phoenix,265,104.2,101.6,2.6,0.438,1.31,14.7,0.213,0.764,0.51,14.255,0.541,0.551,0.195,101.18,0.537
111,0021400855,1610612760,Thunder,OKC,Oklahoma City,265,101.6,104.2,-2.6,0.436,1.7,12.0,0.236,0.787,0.49,8.993,0.426,0.495,0.2,101.18,0.463
112,0021400856,1610612739,Cavaliers,CLE,Cleveland,240,86.7,100.3,-13.5,0.606,1.33,15.0,0.259,0.814,0.505,15.127,0.408,0.438,0.2,95.96,0.376
113,0021400856,1610612754,Pacers,IND,Indiana,240,100.3,86.7,13.5,0.676,2.88,18.6,0.186,0.741,0.495,8.624,0.463,0.501,0.2,95.96,0.624
114,0021400857,1610612755,76ers,PHI,Philadelphia,240,90.9,78.9,12.0,0.75,1.4,16.0,0.24,0.759,0.51,15.312,0.425,0.469,0.2,100.32,0.589
115,0021400857,1610612764,Wizards,WAS,Washington,240,78.9,90.9,-12.0,0.667,1.54,14.7,0.241,0.76,0.49,12.661,0.344,0.394,0.2,100.32,0.411
116,0021400858,1610612737,Hawks,ATL,Atlanta,240,101.8,92.9,8.9,0.75,1.5,20.6,0.268,0.756,0.512,19.297,0.531,0.551,0.2,94.0,0.565
117,0021400858,1610612753,Magic,ORL,Orlando,240,92.9,101.8,-8.9,0.611,1.16,17.4,0.244,0.732,0.488,20.059,0.506,0.513,0.196,94.0,0.435
118,0021400859,1610612738,Celtics,BOS,Boston,240,109.7,100.5,9.2,0.6,3.0,17.8,0.259,0.805,0.495,8.282,0.49,0.517,0.2,97.04,0.521
119,0021400859,1610612766,Hornets,CHA,Charlotte,240,100.5,109.7,-9.2,0.514,1.19,15.3,0.195,0.741,0.505,16.414,0.512,0.548,0.2,97.04,0.479
120,0021400860,1610612752,Knicks,NYK,New York,290,106.7,101.2,5.4,0.622,2.55,17.6,0.321,0.714,0.518,9.697,0.44,0.502,0.198,93.95,0.546
121,0021400860,1610612765,Pistons,DET,Detroit,290,101.2,106.7,-5.4,0.564,1.47,14.5,0.286,0.679,0.482,13.204,0.443,0.502,0.2,93.95,0.454
122,0021400861,1610612744,Warriors,GSW,Golden State,240,113.7,88.7,25.0,0.738,2.38,22.2,0.209,0.826,0.528,13.084,0.557,0.592,0.198,99.84,0.652
123,0021400861,1610612761,Raptors,TOR,Toronto,240,88.7,113.7,-25.0,0.484,0.79,12.2,0.174,0.791,0.472,18.939,0.429,0.498,0.2,99.84,0.348
124,0021400862,1610612741,Bulls,CHI,Chicago,240,105.4,95.0,10.4,0.649,2.4,17.5,0.386,0.756,0.541,10.984,0.432,0.466,0.198,92.34,0.516
125,0021400862,1610612750,Timberwolves,MIN,Minnesota,240,95.0,105.4,-10.4,0.515,1.31,14.1,0.244,0.614,0.459,13.883,0.442,0.491,0.196,92.34,0.484
126,0021400863,1610612745,Rockets,HOU,Houston,240,104.6,99.2,5.4,0.667,1.86,19.8,0.2,0.733,0.482,14.362,0.518,0.557,0.198,98.14,0.544
127,0021400863,1610612751,Nets,BKN,Brooklyn,240,99.2,104.6,-5.4,0.447,1.0,13.3,0.267,0.8,0.518,17.206,0.471,0.522,0.198,98.14,0.456
128,0021400864,1610612746,Clippers,LAC,Los Angeles,240,103.9,80.1,23.8,0.556,1.67,16.4,0.231,0.776,0.534,12.859,0.519,0.537,0.198,95.96,0.691
129,0021400864,1610612763,Grizzlies,MEM,Memphis,240,80.1,103.9,-23.8,0.576,1.19,14.8,0.224,0.769,0.466,16.227,0.397,0.422,0.196,95.96,0.309
130,0021400865,1610612740,Pelicans,NOP,New Orleans,240,113.2,110.8,2.4,0.667,2.36,20.8,0.219,0.833,0.544,11.972,0.553,0.592,0.198,91.96,0.543
131,0021400865,1610612748,Heat,MIA,Miami,240,110.8,113.2,-2.4,0.512,3.0,17.6,0.167,0.781,0.456,7.605,0.536,0.56,0.198,91.96,0.457
132,0021400866,1610612743,Nuggets,DEN,Denver,240,85.6,112.7,-27.1,0.786,1.47,16.4,0.314,0.714,0.456,15.664,0.381,0.424,0.2,94.0,0.304
133,0021400866,1610612762,Jazz,UTA,Utah,240,112.7,85.6,27.1,0.615,1.04,19.3,0.286,0.686,0.544,24.935,0.64,0.673,0.194,94.0,0.696
134,0021400867,1610612758,Kings,SAC,Sacramento,240,96.9,109.1,-12.2,0.395,0.88,12.4,0.179,0.8,0.528,17.151,0.487,0.539,0.2,98.6,0.418
135,0021400867,1610612759,Spurs,SAS,San Antonio,240,109.1,96.9,12.2,0.514,3.0,14.3,0.2,0.821,0.472,6.117,0.443,0.524,0.198,98.6,0.582
136,0021400868,1610612747,Lakers,LAL,Los Angeles,240,103.4,95.1,8.3,0.575,1.92,17.7,0.2,0.759,0.505,12.285,0.506,0.533,0.2,97.72,0.558
137,0021400868,1610612749,Bucks,MIL,Milwaukee,240,95.1,103.4,-8.3,0.529,1.64,14.0,0.241,0.8,0.495,11.252,0.414,0.466,0.2,97.72,0.442
138,0021400869,1610612757,Trail Blazers,POR,Portland,240,115.4,108.0,7.4,0.513,2.22,15.2,0.261,0.705,0.478,9.033,0.494,0.56,0.2,101.66,0.524
139,0021400869,1610612760,Thunder,OKC,Oklahoma City,240,108.0,115.4,-7.4,0.533,1.85,17.1,0.295,0.739,0.522,12.539,0.5,0.54,0.197,101.66,0.476
140,0021400870,1610612764,Wizards,WAS,Washington,240,110.0,97.7,12.3,0.568,1.62,17.1,0.279,0.775,0.518,14.444,0.519,0.556,0.198,93.62,0.588
141,0021400870,1610612765,Pistons,DET,Detroit,240,97.7,110.0,-12.3,0.474,1.0,14.5,0.225,0.721,0.482,18.511,0.532,0.538,0.198,93.62,0.412
142,0021400871,1610612737,Hawks,ATL,Atlanta,240,93.2,91.7,1.5,0.676,1.15,17.6,0.195,0.674,0.44,20.04,0.494,0.53,0.196,99.52,0.507
143,0021400871,1610612748,Heat,MIA,Miami,240,91.7,93.2,-1.5,0.531,0.74,13.1,0.326,0.805,0.56,23.176,0.438,0.504,0.2,99.52,0.493
144,0021400872,1610612752,Knicks,NYK,New York,240,106.5,102.8,3.7,0.636,1.62,16.7,0.211,0.783,0.524,13.441,0.487,0.561,0.196,96.02,0.578
145,0021400872,1610612761,Raptors,TOR,Toronto,240,102.8,106.5,-3.7,0.471,1.33,13.2,0.217,0.789,0.476,12.589,0.469,0.525,0.2,96.02,0.422
146,0021400873,1610612750,Timberwolves,MIN,Minnesota,240,101.2,106.6,-5.4,0.647,1.83,16.4,0.302,0.76,0.449,12.516,0.426,0.486,0.2,95.32,0.42
147,0021400873,1610612763,Grizzlies,MEM,Memphis,240,106.6,101.2,5.4,0.553,0.88,17.2,0.24,0.698,0.551,25.327,0.625,0.658,0.2,95.32,0.58
148,0021400874,1610612742,Mavericks,DAL,Dallas,240,99.0,115.4,-16.4,0.657,1.77,18.3,0.182,0.707,0.435,13.696,0.482,0.523,0.198,92.52,0.466
149,0021400874,1610612751,Nets,BKN,Brooklyn,240,115.4,99.0,16.4,0.5,1.33,16.4,0.293,0.818,0.565,16.644,0.584,0.597,0.198,92.52,0.534
150,0021400875,1610612756,Suns,PHX,Phoenix,240,70.1,97.6,-27.5,0.52,0.68,10.3,0.148,0.773,0.429,17.999,0.327,0.391,0.198,104.52,0.246
151,0021400875,1610612759,Spurs,SAS,San Antonio,240,97.6,70.1,27.5,0.439,1.29,13.7,0.227,0.852,0.571,13.529,0.467,0.508,0.2,104.52,0.754
152,0021400876,1610612749,Bucks,MIL,Milwaukee,240,78.8,85.3,-6.5,0.621,0.78,14.9,0.195,0.705,0.459,24.17,0.426,0.468,0.2,95.64,0.441
153,0021400876,1610612762,Jazz,UTA,Utah,240,85.3,78.8,6.5,0.621,0.78,14.2,0.295,0.805,0.541,23.928,0.421,0.476,0.198,95.64,0.559
154,0021400877,1610612741,Bulls,CHI,Chicago,240,90.3,102.6,-12.3,0.667,1.5,13.8,0.288,0.723,0.481,12.605,0.368,0.429,0.198,94.38,0.395
