,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM
2405,0021500884,1610612754,Pacers,IND,Indiana,240,0.775,0.225,0.604,0.167,0.25,0.146,0.146,0.167,0.438,0.655,0.345,0.5,0.5,0.622,0.378
2406,0021500885,1610612755,76ers,PHI,Philadelphia,240,0.64,0.36,0.611,0.111,0.278,0.139,0.111,0.204,0.5,0.515,0.485,1.0,0.0,0.628,0.372
2407,0021500885,1610612764,Wizards,WAS,Washington,240,0.775,0.225,0.638,0.138,0.155,0.164,0.207,0.147,0.5,0.514,0.486,1.0,0.0,0.581,0.419
2408,0021500886,1610612738,Celtics,BOS,Boston,240,0.786,0.214,0.62,0.18,0.18,0.25,0.2,0.15,0.44,0.677,0.323,1.0,0.0,0.73,0.27
2409,0021500886,1610612762,Jazz,UTA,Utah,240,0.762,0.238,0.653,0.168,0.221,0.042,0.126,0.074,0.484,0.516,0.484,1.0,0.0,0.605,0.395
2410,0021500887,1610612745,Rockets,HOU,Houston,240,0.586,0.414,0.43,0.05,0.372,0.182,0.198,0.165,0.38,0.654,0.346,0.867,0.133,0.732,0.268
2411,0021500887,1610612749,Bucks,MIL,Milwaukee,240,0.815,0.185,0.625,0.156,0.188,0.133,0.188,0.195,0.469,0.55,0.45,1.0,0.0,0.625,0.375
2412,0021500888,1610612743,Nuggets,DEN,Denver,240,0.667,0.333,0.667,0.167,0.25,0.073,0.083,0.104,0.5,0.625,0.375,0.875,0.125,0.675,0.325
2413,0021500888,1610612763,Grizzlies,MEM,Memphis,240,0.733,0.267,0.641,0.194,0.087,0.097,0.272,0.291,0.447,0.727,0.273,1.0,0.0,0.75,0.25
2414,0021500889,1610612758,Kings,SAC,Sacramento,240,0.766,0.234,0.707,0.086,0.181,0.147,0.112,0.25,0.621,0.512,0.488,1.0,0.0,0.583,0.417
2415,0021500889,1610612760,Thunder,OKC,Oklahoma City,240,0.585,0.415,0.504,0.214,0.321,0.122,0.176,0.115,0.29,0.515,0.485,0.786,0.214,0.596,0.404
2416,0021500890,1610612746,Clippers,LAC,Los Angeles,240,0.723,0.277,0.61,0.171,0.257,0.152,0.133,0.152,0.438,0.438,0.563,0.889,0.111,0.537,0.463
2417,0021500890,1610612751,Nets,BKN,Brooklyn,240,0.753,0.247,0.505,0.084,0.253,0.158,0.242,0.116,0.421,0.75,0.25,0.875,0.125,0.781,0.219
2418,0021500891,1610612756,Suns,PHX,Phoenix,240,0.703,0.297,0.587,0.13,0.196,0.207,0.217,0.185,0.457,0.333,0.667,0.833,0.167,0.424,0.576
2419,0021500891,1610612766,Hornets,CHA,Charlotte,240,0.71,0.29,0.508,0.127,0.31,0.159,0.183,0.151,0.381,0.5,0.5,0.846,0.154,0.6,0.4
2420,0021500892,1610612741,Bulls,CHI,Chicago,240,0.744,0.256,0.541,0.108,0.297,0.099,0.162,0.216,0.432,0.367,0.633,0.818,0.182,0.488,0.512
2421,0021500892,1610612748,Heat,MIA,Miami,240,0.844,0.156,0.713,0.14,0.14,0.132,0.147,0.109,0.574,0.478,0.522,1.0,0.0,0.538,0.462
2422,0021500893,1610612752,Knicks,NYK,New York,240,0.761,0.239,0.635,0.235,0.212,0.035,0.153,0.165,0.4,0.185,0.815,1.0,0.0,0.333,0.667
2423,0021500893,1610612757,Trail Blazers,POR,Portland,240,0.659,0.341,0.481,0.154,0.346,0.106,0.173,0.058,0.327,0.36,0.64,0.667,0.333,0.459,0.541
2424,0021500894,1610612742,Mavericks,DAL,Dallas,240,0.753,0.247,0.562,0.182,0.223,0.05,0.215,0.182,0.38,0.559,0.441,0.889,0.111,0.628,0.372
2425,0021500894,1610612753,Magic,ORL,Orlando,240,0.67,0.33,0.593,0.204,0.25,0.241,0.157,0.185,0.389,0.625,0.375,1.0,0.0,0.707,0.293
2426,0021500895,1610612737,Hawks,ATL,Atlanta,265,0.588,0.413,0.476,0.133,0.343,0.133,0.181,0.171,0.343,0.56,0.44,0.917,0.083,0.676,0.324
2427,0021500895,1610612744,Warriors,GSW,Golden State,265,0.65,0.35,0.532,0.055,0.33,0.165,0.138,0.101,0.477,0.586,0.414,0.917,0.083,0.683,0.317
2428,0021500896,1610612747,Lakers,LAL,Los Angeles,240,0.687,0.313,0.561,0.093,0.308,0.187,0.131,0.103,0.467,0.467,0.533,0.727,0.273,0.537,0.463
2429,0021500896,1610612751,Nets,BKN,Brooklyn,240,0.798,0.202,0.673,0.04,0.149,0.218,0.178,0.109,0.634,0.706,0.294,0.8,0.2,0.718,0.282
2430,0021500897,1610612741,Bulls,CHI,Chicago,240,0.808,0.192,0.719,0.315,0.202,0.135,0.079,0.124,0.404,0.594,0.406,0.833,0.167,0.632,0.368
2431,0021500897,1610612753,Magic,ORL,Orlando,240,0.784,0.216,0.627,0.216,0.206,0.186,0.167,0.118,0.412,0.625,0.375,0.714,0.286,0.641,0.359
2432,0021500898,1610612755,76ers,PHI,Philadelphia,240,0.612,0.388,0.424,0.141,0.394,0.172,0.182,0.101,0.283,0.571,0.429,0.846,0.154,0.676,0.324
2433,0021500898,1610612766,Hornets,CHA,Charlotte,240,0.691,0.309,0.504,0.168,0.252,0.076,0.244,0.16,0.336,0.4,0.6,0.8,0.2,0.5,0.5
2434,0021500899,1610612738,Celtics,BOS,Boston,240,0.757,0.243,0.621,0.103,0.181,0.259,0.198,0.103,0.517,0.472,0.528,0.429,0.571,0.465,0.535
2435,0021500899,1610612757,Trail Blazers,POR,Portland,240,0.655,0.345,0.495,0.129,0.355,0.118,0.151,0.129,0.366,0.391,0.609,0.545,0.455,0.441,0.559
2436,0021500900,1610612761,Raptors,TOR,Toronto,240,0.725,0.275,0.654,0.115,0.173,0.192,0.173,0.183,0.538,0.206,0.794,0.833,0.167,0.3,0.7
2437,0021500900,1610612762,Jazz,UTA,Utah,240,0.687,0.313,0.574,0.128,0.319,0.074,0.106,0.181,0.447,0.407,0.593,1.0,0.0,0.568,0.432
2438,0021500901,1610612740,Pelicans,NOP,New Orleans,240,0.589,0.411,0.463,0.147,0.442,0.168,0.095,0.189,0.316,0.545,0.455,0.857,0.143,0.667,0.333
2439,0021500901,1610612745,Rockets,HOU,Houston,240,0.568,0.432,0.66,0.08,0.09,0.27,0.25,0.24,0.58,0.515,0.485,1.0,0.0,0.556,0.444
2440,0021500902,1610612758,Kings,SAC,Sacramento,240,0.683,0.317,0.612,0.265,0.276,0.122,0.112,0.173,0.347,0.767,0.233,0.889,0.111,0.795,0.205
2441,0021500902,1610612763,Grizzlies,MEM,Memphis,240,0.772,0.228,0.577,0.058,0.144,0.144,0.279,0.279,0.519,0.5,0.5,1.0,0.0,0.571,0.429
2442,0021500903,1610612749,Bucks,MIL,Milwaukee,240,0.816,0.184,0.626,0.121,0.091,0.222,0.283,0.172,0.505,0.355,0.645,1.0,0.0,0.412,0.588
2443,0021500903,1610612754,Pacers,IND,Indiana,240,0.75,0.25,0.538,0.077,0.288,0.115,0.173,0.096,0.462,0.643,0.357,1.0,0.0,0.737,0.263
2444,0021500904,1610612750,Timberwolves,MIN,Minnesota,240,0.813,0.187,0.551,0.245,0.153,0.173,0.296,0.204,0.306,0.444,0.556,1.0,0.0,0.531,0.469
2445,0021500904,1610612764,Wizards,WAS,Washington,240,0.655,0.345,0.596,0.115,0.317,0.144,0.087,0.231,0.481,0.484,0.516,0.909,0.091,0.595,0.405
2446,0021500905,1610612759,Spurs,SAS,San Antonio,240,0.833,0.167,0.825,0.351,0.093,0.082,0.082,0.186,0.474,0.55,0.45,1.0,0.0,0.581,0.419
2447,0021500905,1610612765,Pistons,DET,Detroit,240,0.756,0.244,0.617,0.099,0.222,0.099,0.16,0.099,0.519,0.56,0.44,0.833,0.167,0.613,0.387
2448,0021500906,1610612743,Nuggets,DEN,Denver,240,0.705,0.295,0.444,0.12,0.308,0.231,0.248,0.111,0.325,0.462,0.538,0.833,0.167,0.579,0.421
2449,0021500906,1610612747,Lakers,LAL,Los Angeles,240,0.608,0.392,0.449,0.131,0.308,0.093,0.243,0.084,0.318,0.458,0.542,0.727,0.273,0.543,0.457
2450,0021500907,1610612746,Clippers,LAC,Los Angeles,240,0.673,0.327,0.602,0.136,0.262,0.107,0.136,0.155,0.466,0.548,0.452,1.0,0.0,0.65,0.35
2451,0021500907,1610612760,Thunder,OKC,Oklahoma City,240,0.643,0.357,0.592,0.143,0.306,0.276,0.102,0.041,0.449,0.586,0.414,0.5,0.5,0.564,0.436
2452,0021500908,1610612748,Heat,MIA,Miami,240,0.795,0.205,0.574,0.093,0.25,0.074,0.176,0.111,0.481,0.516,0.484,1.0,0.0,0.625,0.375
2453,0021500908,1610612756,Suns,PHX,Phoenix,240,0.732,0.268,0.609,0.152,0.163,0.163,0.228,0.196,0.457,0.25,0.75,1.0,0.0,0.364,0.636
2454,0021500909,1610612740,Pelicans,NOP,New Orleans,240,0.73,0.27,0.628,0.279,0.279,0.116,0.093,0.116,0.349,0.593,0.407,0.875,0.125,0.657,0.343
2455,0021500909,1610612759,Spurs,SAS,San Antonio,240,0.741,0.259,0.596,0.383,0.255,0.074,0.149,0.096,0.213,0.75,0.25,0.75,0.25,0.75,0.25
2456,0021500910,1610612742,Mavericks,DAL,Dallas,240,0.691,0.309,0.752,0.119,0.208,0.188,0.04,0.158,0.634,0.5,0.5,0.857,0.143,0.556,0.444
2457,0021500910,1610612758,Kings,SAC,Sacramento,240,0.688,0.313,0.673,0.135,0.202,0.26,0.125,0.163,0.538,0.486,0.514,0.857,0.143,0.548,0.452
2458,0021500911,1610612744,Warriors,GSW,Golden State,240,0.609,0.391,0.595,0.132,0.273,0.165,0.132,0.149,0.463,0.694,0.306,0.727,0.273,0.702,0.298
2459,0021500911,1610612760,Thunder,OKC,Oklahoma City,240,0.767,0.233,0.679,0.132,0.113,0.236,0.208,0.094,0.547,0.5,0.5,1.0,0.0,0.55,0.45
2460,0021500912,1610612754,Pacers,IND,Indiana,240,0.689,0.311,0.554,0.198,0.267,0.079,0.178,0.129,0.356,0.571,0.429,0.778,0.222,0.622,0.378
2461,0021500912,1610612766,Hornets,CHA,Charlotte,240,0.608,0.392,0.463,0.074,0.361,0.083,0.176,0.13,0.389,0.44,0.56,0.692,0.308,0.526,0.474
2462,0021500913,1610612753,Magic,ORL,Orlando,240,0.733,0.267,0.667,0.238,0.25,0.202,0.083,0.262,0.429,0.5,0.5,0.857,0.143,0.571,0.429
2463,0021500913,1610612756,Suns,PHX,Phoenix,240,0.821,0.179,0.588,0.157,0.147,0.167,0.265,0.127,0.431,0.433,0.567,1.0,0.0,0.514,0.486
2464,0021500914,1610612748,Heat,MIA,Miami,240,0.818,0.182,0.607,0.161,0.134,0.116,0.259,0.089,0.446,0.559,0.441,1.0,0.0,0.615,0.385
2465,0021500914,1610612755,76ers,PHI,Philadelphia,240,0.674,0.326,0.529,0.176,0.265,0.216,0.206,0.235,0.353,0.481,0.519,0.889,0.111,0.583,0.417
2466,0021500915,1610612738,Celtics,BOS,Boston,240,0.778,0.222,0.705,0.133,0.114,0.286,0.181,0.143,0.571,0.486,0.514,0.5,0.5,0.488,0.512
2467,0021500915,1610612752,Knicks,NYK,New York,240,0.75,0.25,0.635,0.327,0.26,0.038,0.106,0.067,0.308,0.424,0.576,0.889,0.111,0.524,0.476
2468,0021500916,1610612757,Trail Blazers,POR,Portland,240,0.675,0.325,0.487,0.139,0.287,0.078,0.226,0.087,0.348,0.321,0.679,0.455,0.545,0.359,0.641
2469,0021500916,1610612761,Raptors,TOR,Toronto,240,0.821,0.179,0.479,0.051,0.154,0.094,0.368,0.179,0.427,0.25,0.75,0.833,0.167,0.353,0.647
2470,0021500917,1610612739,Cavaliers,CLE,Cleveland,240,0.7,0.3,0.556,0.13,0.333,0.111,0.111,0.102,0.426,0.467,0.533,0.833,0.167,0.571,0.429
2471,0021500917,1610612764,Wizards,WAS,Washington,240,0.753,0.247,0.699,0.289,0.108,0.108,0.193,0.096,0.41,0.379,0.621,1.0,0.0,0.438,0.563
2472,0021500918,1610612762,Jazz,UTA,Utah,240,0.747,0.253,0.614,0.159,0.17,0.159,0.216,0.114,0.455,0.63,0.37,0.8,0.2,0.656,0.344
2473,0021500918,1610612763,Grizzlies,MEM,Memphis,240,0.778,0.222,0.702,0.085,0.128,0.096,0.17,0.117,0.617,0.333,0.667,0.75,0.25,0.378,0.622
2474,0021500919,1610612749,Bucks,MIL,Milwaukee,240,0.711,0.289,0.5,0.121,0.362,0.25,0.138,0.353,0.379,0.483,0.517,0.714,0.286,0.558,0.442
2475,0021500919,1610612750,Timberwolves,MIN,Minnesota,240,0.747,0.253,0.693,0.119,0.208,0.158,0.099,0.208,0.574,0.543,0.457,0.857,0.143,0.595,0.405
2476,0021500920,1610612743,Nuggets,DEN,Denver,265,0.729,0.271,0.667,0.083,0.15,0.217,0.183,0.158,0.583,0.575,0.425,0.833,0.167,0.609,0.391
2477,0021500920,1610612751,Nets,BKN,Brooklyn,265,0.758,0.242,0.545,0.165,0.322,0.05,0.132,0.14,0.38,0.606,0.394,0.923,0.077,0.696,0.304
2478,0021500921,1610612737,Hawks,ATL,Atlanta,240,0.588,0.412,0.453,0.094,0.368,0.255,0.179,0.179,0.358,0.792,0.208,0.923,0.077,0.838,0.162
2479,0021500921,1610612747,Lakers,LAL,Los Angeles,240,0.682,0.318,0.623,0.182,0.195,0.026,0.182,0.156,0.442,0.583,0.417,1.0,0.0,0.655,0.345
2480,0021500922,1610612738,Celtics,BOS,Boston,240,0.713,0.288,0.524,0.194,0.291,0.058,0.184,0.146,0.33,0.407,0.593,0.6,0.4,0.459,0.541
2481,0021500922,1610612739,Cavaliers,CLE,Cleveland,240,0.634,0.366,0.533,0.1,0.25,0.117,0.217,0.242,0.433,0.594,0.406,0.8,0.2,0.643,0.357
2482,0021500923,1610612752,Knicks,NYK,New York,240,0.797,0.203,0.745,0.294,0.118,0.078,0.137,0.157,0.451,0.421,0.579,0.75,0.25,0.452,0.548
2483,0021500923,1610612765,Pistons,DET,Detroit,240,0.717,0.283,0.674,0.112,0.202,0.079,0.124,0.079,0.562,0.233,0.767,1.0,0.0,0.361,0.639
2484,0021500924,1610612754,Pacers,IND,Indiana,240,0.747,0.253,0.6,0.2,0.21,0.04,0.19,0.21,0.4,0.3,0.7,0.714,0.286,0.378,0.622
2485,0021500924,1610612764,Wizards,WAS,Washington,240,0.831,0.169,0.667,0.242,0.182,0.192,0.152,0.111,0.424,0.576,0.424,1.0,0.0,0.641,0.359
2486,0021500925,1610612740,Pelicans,NOP,New Orleans,240,0.793,0.207,0.617,0.149,0.287,0.043,0.096,0.181,0.468,0.586,0.414,0.889,0.111,0.658,0.342
2487,0021500925,1610612762,Jazz,UTA,Utah,240,0.744,0.256,0.585,0.151,0.17,0.057,0.245,0.075,0.434,0.548,0.452,1.0,0.0,0.622,0.378
2488,0021500926,1610612750,Timberwolves,MIN,Minnesota,240,0.763,0.237,0.636,0.242,0.227,0.144,0.136,0.189,0.394,0.643,0.357,0.9,0.1,0.692,0.308
2489,0021500926,1610612751,Nets,BKN,Brooklyn,240,0.717,0.283,0.61,0.085,0.229,0.127,0.161,0.161,0.525,0.389,0.611,0.556,0.444,0.422,0.578
2490,0021500927,1610612741,Bulls,CHI,Chicago,240,0.734,0.266,0.5,0.111,0.25,0.222,0.25,0.213,0.389,0.741,0.259,0.889,0.111,0.778,0.222
2491,0021500927,1610612745,Rockets,HOU,Houston,240,0.598,0.402,0.52,0.12,0.27,0.19,0.21,0.25,0.4,0.5,0.5,1.0,0.0,0.629,0.371
2492,0021500928,1610612758,Kings,SAC,Sacramento,240,0.802,0.198,0.66,0.043,0.191,0.309,0.149,0.319,0.617,0.484,0.516,1.0,0.0,0.568,0.432
2493,0021500928,1610612759,Spurs,SAS,San Antonio,240,0.716,0.284,0.615,0.154,0.231,0.087,0.154,0.24,0.462,0.75,0.25,0.875,0.125,0.775,0.225
2494,0021500929,1610612737,Hawks,ATL,Atlanta,240,0.697,0.303,0.561,0.112,0.28,0.121,0.159,0.121,0.449,0.567,0.433,0.9,0.1,0.65,0.35
2495,0021500929,1610612746,Clippers,LAC,Los Angeles,240,0.595,0.405,0.454,0.082,0.371,0.144,0.175,0.165,0.371,0.545,0.455,0.833,0.167,0.647,0.353
2496,0021500930,1610612749,Bucks,MIL,Milwaukee,240,0.789,0.211,0.646,0.271,0.094,0.302,0.26,0.313,0.375,0.613,0.387,1.0,0.0,0.647,0.353
2497,0021500930,1610612760,Thunder,OKC,Oklahoma City,240,0.667,0.333,0.481,0.135,0.202,0.144,0.317,0.087,0.346,0.84,0.16,0.857,0.143,0.844,0.156
2498,0021500931,1610612744,Warriors,GSW,Golden State,240,0.674,0.326,0.695,0.084,0.126,0.211,0.179,0.168,0.611,0.848,0.152,1.0,0.0,0.865,0.135
2499,0021500931,1610612747,Lakers,LAL,Los Angeles,240,0.724,0.276,0.571,0.107,0.241,0.152,0.188,0.196,0.464,0.531,0.469,0.667,0.333,0.561,0.439
2500,0021500932,1610612756,Suns,PHX,Phoenix,240,0.606,0.394,0.459,0.11,0.33,0.183,0.211,0.101,0.349,0.52,0.48,0.917,0.083,0.649,0.351
2501,0021500932,1610612763,Grizzlies,MEM,Memphis,240,0.725,0.275,0.44,0.02,0.3,0.16,0.26,0.18,0.42,0.409,0.591,0.8,0.2,0.531,0.469
2502,0021500933,1610612742,Mavericks,DAL,Dallas,265,0.559,0.441,0.439,0.105,0.421,0.026,0.14,0.096,0.333,0.56,0.44,0.938,0.063,0.707,0.293
2503,0021500933,1610612743,Nuggets,DEN,Denver,265,0.757,0.243,0.603,0.121,0.233,0.147,0.164,0.138,0.483,0.543,0.457,0.667,0.333,0.568,0.432
2504,0021500934,1610612757,Trail Blazers,POR,Portland,240,0.603,0.397,0.466,0.117,0.32,0.117,0.214,0.097,0.35,0.375,0.625,0.818,0.182,0.514,0.486
2505,0021500934,1610612765,Pistons,DET,Detroit,240,0.738,0.262,0.52,0.179,0.293,0.106,0.187,0.138,0.341,0.344,0.656,0.917,0.083,0.5,0.5
2506,0021500935,1610612748,Heat,MIA,Miami,240,0.827,0.173,0.544,0.155,0.233,0.087,0.223,0.087,0.388,0.357,0.643,0.75,0.25,0.444,0.556
2507,0021500935,1610612755,76ers,PHI,Philadelphia,240,0.635,0.365,0.531,0.122,0.337,0.031,0.133,0.153,0.408,0.423,0.577,0.818,0.182,0.541,0.459
2508,0021500936,1610612745,Rockets,HOU,Houston,240,0.628,0.372,0.442,0.071,0.345,0.142,0.212,0.186,0.372,0.6,0.4,0.923,0.077,0.711,0.289
2509,0021500936,1610612761,Raptors,TOR,Toronto,240,0.571,0.429,0.467,0.093,0.336,0.187,0.196,0.103,0.374,0.72,0.28,0.75,0.25,0.73,0.27
2510,0021500937,1610612750,Timberwolves,MIN,Minnesota,240,0.813,0.188,0.68,0.155,0.117,0.233,0.204,0.175,0.524,0.543,0.457,0.75,0.25,0.564,0.436
2511,0021500937,1610612766,Hornets,CHA,Charlotte,240,0.667,0.333,0.537,0.204,0.333,0.065,0.13,0.194,0.333,0.379,0.621,0.75,0.25,0.488,0.512
2512,0021500938,1610612739,Cavaliers,CLE,Cleveland,240,0.638,0.363,0.563,0.058,0.204,0.175,0.233,0.282,0.505,0.552,0.448,1.0,0.0,0.639,0.361
2513,0021500938,1610612763,Grizzlies,MEM,Memphis,240,0.767,0.233,0.66,0.151,0.17,0.226,0.17,0.283,0.509,0.486,0.514,1.0,0.0,0.561,0.439
2514,0021500939,1610612754,Pacers,IND,Indiana,240,0.795,0.205,0.505,0.222,0.212,0.162,0.283,0.111,0.283,0.56,0.44,0.714,0.286,0.594,0.406
2515,0021500939,1610612759,Spurs,SAS,San Antonio,240,0.708,0.292,0.659,0.176,0.132,0.044,0.209,0.099,0.484,0.367,0.633,1.0,0.0,0.441,0.559
2516,0021500940,1610612741,Bulls,CHI,Chicago,240,0.679,0.321,0.58,0.16,0.3,0.12,0.12,0.12,0.42,0.862,0.138,1.0,0.0,0.897,0.103
2517,0021500940,1610612749,Bucks,MIL,Milwaukee,240,0.802,0.198,0.644,0.178,0.233,0.067,0.122,0.256,0.467,0.586,0.414,1.0,0.0,0.667,0.333
2518,0021500941,1610612740,Pelicans,NOP,New Orleans,240,0.734,0.266,0.661,0.174,0.183,0.104,0.157,0.191,0.487,0.447,0.553,0.857,0.143,0.511,0.489
2519,0021500941,1610612758,Kings,SAC,Sacramento,240,0.699,0.301,0.607,0.179,0.188,0.107,0.205,0.161,0.429,0.647,0.353,0.714,0.286,0.659,0.341
2520,0021500942,1610612742,Mavericks,DAL,Dallas,240,0.691,0.309,0.578,0.222,0.133,0.144,0.289,0.122,0.356,0.423,0.577,1.0,0.0,0.5,0.5
2521,0021500942,1610612746,Clippers,LAC,Los Angeles,240,0.614,0.386,0.495,0.22,0.33,0.257,0.174,0.147,0.275,0.333,0.667,0.75,0.25,0.462,0.538
2522,0021500943,1610612744,Warriors,GSW,Golden State,240,0.583,0.417,0.437,0.017,0.403,0.244,0.16,0.143,0.42,0.615,0.385,0.688,0.313,0.643,0.357
2523,0021500943,1610612753,Magic,ORL,Orlando,240,0.767,0.233,0.619,0.265,0.133,0.221,0.248,0.204,0.354,0.6,0.4,0.6,0.4,0.6,0.4
2524,0021500944,1610612751,Nets,BKN,Brooklyn,240,0.854,0.146,0.727,0.263,0.182,0.111,0.091,0.152,0.465,0.5,0.5,0.833,0.167,0.548,0.452
2525,0021500944,1610612761,Raptors,TOR,Toronto,240,0.705,0.295,0.519,0.135,0.288,0.125,0.192,0.26,0.385,0.63,0.37,0.7,0.3,0.649,0.351
2526,0021500945,1610612750,Timberwolves,MIN,Minnesota,240,0.81,0.19,0.703,0.154,0.132,0.143,0.165,0.154,0.549,0.469,0.531,0.75,0.25,0.5,0.5
2527,0021500945,1610612759,Spurs,SAS,San Antonio,240,0.776,0.224,0.741,0.31,0.103,0.138,0.155,0.172,0.431,0.558,0.442,1.0,0.0,0.596,0.404
2528,0021500946,1610612743,Nuggets,DEN,Denver,240,0.788,0.212,0.709,0.145,0.164,0.155,0.127,0.182,0.564,0.564,0.436,1.0,0.0,0.622,0.378
2529,0021500946,1610612752,Knicks,NYK,New York,240,0.76,0.24,0.574,0.191,0.191,0.117,0.234,0.064,0.383,0.556,0.444,1.0,0.0,0.636,0.364
2530,0021500947,1610612737,Hawks,ATL,Atlanta,240,0.688,0.313,0.659,0.198,0.264,0.11,0.077,0.286,0.462,0.4,0.6,0.375,0.625,0.395,0.605
2531,0021500947,1610612762,Jazz,UTA,Utah,240,0.698,0.302,0.548,0.095,0.25,0.119,0.202,0.214,0.452,0.435,0.565,0.857,0.143,0.533,0.467
2532,0021500948,1610612757,Trail Blazers,POR,Portland,265,0.73,0.27,0.534,0.138,0.259,0.078,0.207,0.095,0.397,0.452,0.548,1.0,0.0,0.585,0.415
2533,0021500948,1610612764,Wizards,WAS,Washington,265,0.798,0.202,0.679,0.202,0.22,0.119,0.101,0.147,0.477,0.541,0.459,0.75,0.25,0.578,0.422
2534,0021500949,1610612747,Lakers,LAL,Los Angeles,240,0.667,0.333,0.579,0.056,0.252,0.159,0.168,0.121,0.523,0.484,0.516,0.667,0.333,0.525,0.475
2535,0021500949,1610612753,Magic,ORL,Orlando,240,0.75,0.25,0.653,0.204,0.153,0.153,0.194,0.173,0.449,0.469,0.531,0.8,0.2,0.514,0.486
2536,0021500950,1610612740,Pelicans,NOP,New Orleans,240,0.612,0.388,0.531,0.212,0.265,0.124,0.204,0.044,0.319,0.467,0.533,0.8,0.2,0.55,0.45
2537,0021500950,1610612766,Hornets,CHA,Charlotte,240,0.573,0.427,0.377,0.098,0.369,0.09,0.254,0.082,0.279,0.391,0.609,0.8,0.2,0.553,0.447
2538,0021500951,1610612745,Rockets,HOU,Houston,240,0.616,0.384,0.458,0.068,0.28,0.22,0.263,0.22,0.39,0.407,0.593,1.0,0.0,0.579,0.421
2539,0021500951,1610612755,76ers,PHI,Philadelphia,240,0.616,0.384,0.442,0.096,0.346,0.135,0.212,0.173,0.346,0.478,0.522,1.0,0.0,0.657,0.343
2540,0021500952,1610612748,Heat,MIA,Miami,240,0.813,0.188,0.667,0.111,0.167,0.083,0.167,0.12,0.556,0.472,0.528,1.0,0.0,0.548,0.452
2541,0021500952,1610612749,Bucks,MIL,Milwaukee,240,0.9,0.1,0.667,0.088,0.105,0.123,0.228,0.202,0.579,0.605,0.395,1.0,0.0,0.643,0.357
2542,0021500953,1610612738,Celtics,BOS,Boston,240,0.632,0.368,0.448,0.103,0.388,0.164,0.164,0.224,0.345,0.5,0.5,0.867,0.133,0.634,0.366
2543,0021500953,1610612763,Grizzlies,MEM,Memphis,240,0.69,0.31,0.521,0.125,0.219,0.135,0.26,0.146,0.396,0.56,0.44,0.857,0.143,0.625,0.375
2544,0021500954,1610612742,Mavericks,DAL,Dallas,240,0.651,0.349,0.625,0.208,0.281,0.115,0.094,0.188,0.417,0.533,0.467,1.0,0.0,0.641,0.359
2545,0021500954,1610612765,Pistons,DET,Detroit,240,0.682,0.318,0.569,0.157,0.265,0.098,0.167,0.137,0.412,0.414,0.586,0.778,0.222,0.5,0.5
2546,0021500955,1610612746,Clippers,LAC,Los Angeles,240,0.58,0.42,0.537,0.056,0.333,0.083,0.13,0.167,0.481,0.655,0.345,0.833,0.167,0.707,0.293
2547,0021500955,1610612760,Thunder,OKC,Oklahoma City,240,0.736,0.264,0.65,0.15,0.225,0.125,0.125,0.083,0.5,0.641,0.359,0.889,0.111,0.688,0.313
2548,0021500956,1610612752,Knicks,NYK,New York,240,0.707,0.293,0.469,0.141,0.375,0.164,0.156,0.133,0.328,0.5,0.5,1.0,0.0,0.674,0.326
2549,0021500956,1610612756,Suns,PHX,Phoenix,240,0.674,0.326,0.619,0.247,0.278,0.165,0.103,0.165,0.371,0.267,0.733,0.889,0.111,0.41,0.59
2550,0021500957,1610612739,Cavaliers,CLE,Cleveland,240,0.511,0.489,0.433,0.067,0.325,0.133,0.242,0.05,0.367,0.308,0.692,0.692,0.308,0.436,0.564
2551,0021500957,1610612758,Kings,SAC,Sacramento,240,0.738,0.262,0.577,0.108,0.216,0.108,0.207,0.081,0.468,0.438,0.563,0.75,0.25,0.5,0.5
2552,0021500958,1610612744,Warriors,GSW,Golden State,240,0.643,0.357,0.609,0.191,0.339,0.139,0.052,0.243,0.417,0.714,0.286,0.846,0.154,0.75,0.25
2553,0021500958,1610612762,Jazz,UTA,Utah,240,0.747,0.253,0.511,0.085,0.255,0.085,0.234,0.128,0.426,0.583,0.417,0.875,0.125,0.656,0.344
2554,0021500959,1610612737,Hawks,ATL,Atlanta,240,0.72,0.28,0.583,0.229,0.219,0.052,0.198,0.135,0.354,0.357,0.643,1.0,0.0,0.486,0.514
2555,0021500959,1610612761,Raptors,TOR,Toronto,240,0.707,0.293,0.596,0.115,0.202,0.154,0.202,0.144,0.481,0.323,0.677,0.857,0.143,0.421,0.579
2556,0021500960,1610612741,Bulls,CHI,Chicago,240,0.744,0.256,0.554,0.198,0.327,0.089,0.119,0.109,0.356,0.429,0.571,1.0,0.0,0.59,0.41
2557,0021500960,1610612759,Spurs,SAS,San Antonio,240,0.817,0.183,0.697,0.275,0.165,0.073,0.138,0.147,0.422,0.684,0.316,0.5,0.5,0.659,0.341
