,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GP,W,L,MIN,POINTS,TOUCHES,FRONT_CT_TOUCHES,TIME_OF_POSS,AVG_SEC_PER_TOUCH,AVG_DRIB_PER_TOUCH,PTS_PER_TOUCH,ELBOW_TOUCHES,POST_TOUCHES,PAINT_TOUCHES,PTS_PER_ELBOW_TOUCH,PTS_PER_POST_TOUCH,PTS_PER_PAINT_TOUCH,DATE,IS_REGULAR_SEASON
879,101141,Ersan Ilyasova,1610612753,ORL,0021501058,1,0,1,24.0,8.0,22.0,9.0,0.3,0.9,0.2,0.364,1.0,1.0,1.0,0.0,0.0,0.0,2016-03-23,1
880,101145,Monta Ellis,1610612754,IND,0021500009,1,0,1,29.0,9.0,57.0,43.0,3.1,3.3,2.8,0.158,0.0,2.0,0.0,0.0,0.5,0.0,2015-10-28,1
881,101145,Monta Ellis,1610612754,IND,0021500018,1,0,1,32.0,9.0,61.0,52.0,4.0,3.9,3.3,0.148,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-29,1
882,101145,Monta Ellis,1610612754,IND,0021500033,1,0,1,32.0,12.0,61.0,50.0,3.1,3.0,2.4,0.197,1.0,1.0,1.0,0.0,0.0,0.0,2015-10-31,1
883,101145,Monta Ellis,1610612754,IND,0021500054,1,1,0,33.0,15.0,52.0,43.0,4.3,5.0,4.5,0.288,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-03,1
884,101145,Monta Ellis,1610612754,IND,0021500060,1,1,0,33.0,13.0,74.0,66.0,4.1,3.3,2.5,0.176,2.0,1.0,0.0,1.0,0.0,0.0,2015-11-04,1
885,101145,Monta Ellis,1610612754,IND,0021500080,1,1,0,36.0,4.0,67.0,58.0,3.2,2.9,2.3,0.06,0.0,1.0,1.0,0.0,2.0,2.0,2015-11-06,1
886,101145,Monta Ellis,1610612754,IND,0021500094,1,0,1,34.0,25.0,70.0,60.0,4.3,3.7,3.4,0.357,0.0,2.0,1.0,0.0,0.0,0.0,2015-11-08,1
887,101145,Monta Ellis,1610612754,IND,0021500099,1,1,0,33.0,2.0,53.0,43.0,3.4,3.9,3.6,0.038,3.0,0.0,0.0,0.0,0.0,0.0,2015-11-09,1
888,101145,Monta Ellis,1610612754,IND,0021500116,1,1,0,35.0,13.0,71.0,65.0,5.3,4.5,4.0,0.183,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-11,1
889,101145,Monta Ellis,1610612754,IND,0021500127,1,1,0,37.0,24.0,76.0,69.0,5.7,4.5,4.1,0.316,1.0,1.0,1.0,0.0,2.0,2.0,2015-11-13,1
890,101145,Monta Ellis,1610612754,IND,0021500153,1,0,1,36.0,20.0,93.0,81.0,5.9,3.8,3.8,0.215,2.0,0.0,0.0,1.0,0.0,0.0,2015-11-16,1
891,101145,Monta Ellis,1610612754,IND,0021500167,1,1,0,27.0,7.0,68.0,51.0,4.1,3.6,3.5,0.103,0.0,1.0,1.0,0.0,2.0,2.0,2015-11-18,1
892,101145,Monta Ellis,1610612754,IND,0021500190,1,1,0,30.0,12.0,61.0,53.0,4.4,4.3,3.8,0.197,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-21,1
893,101145,Monta Ellis,1610612754,IND,0021500209,1,1,0,35.0,10.0,58.0,49.0,4.2,4.3,3.5,0.172,2.0,0.0,0.0,1.0,0.0,0.0,2015-11-24,1
894,101145,Monta Ellis,1610612754,IND,0021500231,1,1,0,30.0,14.0,55.0,46.0,3.4,3.7,3.2,0.255,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-27,1
895,101145,Monta Ellis,1610612754,IND,0021500253,1,1,0,36.0,15.0,70.0,52.0,3.4,2.9,2.1,0.214,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-29,1
896,101145,Monta Ellis,1610612754,IND,0021500276,1,1,0,34.0,10.0,65.0,49.0,3.9,3.6,3.1,0.154,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-02,1
897,101145,Monta Ellis,1610612754,IND,0021500281,1,0,1,18.0,2.0,24.0,16.0,1.1,2.7,2.2,0.083,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-03,1
898,101145,Monta Ellis,1610612754,IND,0021500297,1,0,1,31.0,6.0,55.0,49.0,3.3,3.6,3.4,0.109,0.0,1.0,1.0,0.0,0.0,0.0,2015-12-05,1
899,101145,Monta Ellis,1610612754,IND,0021500314,1,0,1,38.0,9.0,68.0,59.0,4.3,3.8,3.0,0.132,0.0,1.0,0.0,0.0,0.0,0.0,2015-12-08,1
900,101145,Monta Ellis,1610612754,IND,0021500333,1,1,0,36.0,24.0,71.0,62.0,4.1,3.5,3.3,0.338,0.0,1.0,1.0,0.0,2.0,2.0,2015-12-11,1
901,101145,Monta Ellis,1610612754,IND,0021500346,1,0,1,24.0,11.0,52.0,45.0,3.6,4.2,3.8,0.212,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-12,1
902,101145,Monta Ellis,1610612754,IND,0021500357,1,1,0,30.0,18.0,64.0,52.0,3.5,3.3,2.5,0.281,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-14,1
903,101145,Monta Ellis,1610612754,IND,0021500371,1,1,0,33.0,19.0,61.0,52.0,3.3,3.2,2.7,0.311,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-16,1
904,101145,Monta Ellis,1610612754,IND,0021500386,1,1,0,34.0,2.0,60.0,39.0,2.9,2.9,2.7,0.033,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-18,1
905,101145,Monta Ellis,1610612754,IND,0021500402,1,0,1,37.0,13.0,59.0,52.0,3.1,3.2,2.8,0.22,2.0,1.0,0.0,0.0,0.0,0.0,2015-12-19,1
906,101145,Monta Ellis,1610612754,IND,0021500416,1,0,1,29.0,6.0,47.0,40.0,2.5,3.2,2.4,0.128,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-21,1
907,101145,Monta Ellis,1610612754,IND,0021500425,1,0,1,37.0,21.0,69.0,59.0,4.0,3.5,3.0,0.304,1.0,0.0,1.0,0.0,0.0,3.0,2015-12-23,1
908,101145,Monta Ellis,1610612754,IND,0021500448,1,1,0,36.0,22.0,83.0,68.0,4.4,3.2,2.8,0.265,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-26,1
909,101145,Monta Ellis,1610612754,IND,0021500459,1,1,0,36.0,26.0,79.0,68.0,4.7,3.6,3.1,0.329,1.0,2.0,2.0,2.0,0.0,0.0,2015-12-28,1
910,101145,Monta Ellis,1610612754,IND,0021500478,1,0,1,35.0,13.0,74.0,68.0,4.8,3.9,2.9,0.176,1.0,1.0,1.0,0.0,0.0,0.0,2015-12-30,1
911,101145,Monta Ellis,1610612754,IND,0021500484,1,0,1,33.0,13.0,61.0,52.0,2.4,2.4,1.7,0.213,2.0,1.0,1.0,0.0,2.0,2.0,2015-12-31,1
912,101145,Monta Ellis,1610612754,IND,0021500498,1,1,0,34.0,14.0,68.0,60.0,4.4,3.9,3.3,0.206,0.0,1.0,0.0,0.0,0.0,0.0,2016-01-02,1
913,101145,Monta Ellis,1610612754,IND,0021500515,1,0,1,41.0,17.0,88.0,79.0,7.8,5.3,4.7,0.193,2.0,1.0,1.0,1.0,0.0,0.0,2016-01-04,1
914,101145,Monta Ellis,1610612754,IND,0021500526,1,1,0,35.0,19.0,73.0,60.0,5.0,4.1,3.7,0.26,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-06,1
915,101145,Monta Ellis,1610612754,IND,0021500544,1,1,0,34.0,10.0,78.0,70.0,5.3,4.1,3.6,0.128,2.0,0.0,0.0,0.0,0.0,0.0,2016-01-08,1
916,101145,Monta Ellis,1610612754,IND,0021500561,1,0,1,39.0,11.0,72.0,62.0,5.4,4.5,3.6,0.153,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-10,1
917,101145,Monta Ellis,1610612754,IND,0021500569,1,1,0,34.0,14.0,72.0,67.0,4.1,3.4,2.6,0.194,0.0,1.0,1.0,0.0,2.0,2.0,2016-01-12,1
918,101145,Monta Ellis,1610612754,IND,0021500580,1,0,1,35.0,12.0,80.0,66.0,4.1,3.1,2.2,0.15,3.0,2.0,0.0,0.0,0.0,0.0,2016-01-13,1
919,101145,Monta Ellis,1610612754,IND,0021500593,1,0,1,37.0,17.0,61.0,51.0,4.0,3.9,3.8,0.279,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-15,1
920,101145,Monta Ellis,1610612754,IND,0021500613,1,0,1,32.0,24.0,93.0,83.0,7.0,4.5,4.3,0.258,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-17,1
921,101145,Monta Ellis,1610612754,IND,0021500628,1,1,0,31.0,20.0,71.0,62.0,5.4,4.6,4.3,0.282,0.0,1.0,0.0,0.0,0.0,0.0,2016-01-19,1
922,101145,Monta Ellis,1610612754,IND,0021500652,1,0,1,25.0,18.0,56.0,51.0,4.1,4.4,3.7,0.321,2.0,0.0,0.0,0.0,0.0,0.0,2016-01-22,1
923,101145,Monta Ellis,1610612754,IND,0021500663,1,0,1,35.0,16.0,75.0,69.0,4.8,3.8,3.5,0.213,2.0,1.0,0.0,1.0,0.0,0.0,2016-01-23,1
924,101145,Monta Ellis,1610612754,IND,0021500676,1,0,1,38.0,6.0,65.0,46.0,3.1,2.9,2.5,0.092,1.0,0.0,0.0,2.0,0.0,0.0,2016-01-26,1
925,101145,Monta Ellis,1610612754,IND,0021500692,1,1,0,35.0,25.0,63.0,55.0,4.7,4.5,4.1,0.397,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-28,1
926,101145,Monta Ellis,1610612754,IND,0021500709,1,1,0,41.0,32.0,105.0,88.0,6.5,3.7,3.3,0.305,1.0,1.0,1.0,2.0,2.0,2.0,2016-01-30,1
927,101145,Monta Ellis,1610612754,IND,0021500721,1,0,1,41.0,14.0,76.0,65.0,4.9,3.9,3.6,0.184,1.0,0.0,0.0,0.0,0.0,0.0,2016-02-01,1
928,101145,Monta Ellis,1610612754,IND,0021500738,1,1,0,31.0,11.0,51.0,42.0,3.4,4.0,3.4,0.216,0.0,1.0,1.0,0.0,2.0,2.0,2016-02-03,1
929,101145,Monta Ellis,1610612754,IND,0021500750,1,0,1,35.0,11.0,55.0,49.0,3.0,3.3,2.6,0.2,1.0,0.0,0.0,0.0,0.0,0.0,2016-02-05,1
930,101145,Monta Ellis,1610612754,IND,0021500762,1,1,0,33.0,8.0,44.0,35.0,2.1,2.8,1.5,0.182,1.0,0.0,1.0,0.0,0.0,0.0,2016-02-06,1
931,101145,Monta Ellis,1610612754,IND,0021500776,1,1,0,33.0,8.0,58.0,48.0,2.6,2.7,2.0,0.138,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-08,1
932,101145,Monta Ellis,1610612754,IND,0021500789,1,0,1,37.0,10.0,57.0,50.0,3.2,3.4,3.0,0.175,0.0,2.0,0.0,0.0,0.0,0.0,2016-02-10,1
933,101145,Monta Ellis,1610612754,IND,0021500812,1,1,0,38.0,27.0,65.0,62.0,4.0,3.7,2.4,0.415,0.0,1.0,1.0,0.0,3.0,3.0,2016-02-19,1
934,101145,Monta Ellis,1610612754,IND,0021500828,1,1,0,39.0,21.0,71.0,66.0,6.0,5.1,4.5,0.296,1.0,1.0,0.0,0.0,0.0,0.0,2016-02-21,1
935,101145,Monta Ellis,1610612754,IND,0021500834,1,0,1,41.0,7.0,67.0,59.0,3.6,3.2,2.0,0.104,0.0,1.0,1.0,0.0,2.0,2.0,2016-02-22,1
936,101145,Monta Ellis,1610612754,IND,0021500846,1,1,0,36.0,8.0,60.0,48.0,3.5,3.5,2.6,0.133,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-24,1
937,101145,Monta Ellis,1610612754,IND,0021500861,1,0,1,41.0,14.0,73.0,66.0,4.7,3.9,3.7,0.192,4.0,1.0,1.0,0.0,0.0,0.0,2016-02-26,1
938,101145,Monta Ellis,1610612754,IND,0021500880,1,0,1,34.0,18.0,67.0,63.0,4.2,3.8,3.3,0.269,2.0,1.0,1.0,0.0,2.0,2.0,2016-02-28,1
939,101145,Monta Ellis,1610612754,IND,0021500884,1,0,1,35.0,28.0,68.0,57.0,4.3,3.8,3.2,0.412,0.0,1.0,0.0,0.0,0.0,0.0,2016-02-29,1
940,101145,Monta Ellis,1610612754,IND,0021500903,1,1,0,36.0,10.0,80.0,69.0,5.2,3.9,3.1,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-02,1
941,101145,Monta Ellis,1610612754,IND,0021500912,1,0,1,37.0,15.0,78.0,69.0,4.3,3.3,2.7,0.192,0.0,1.0,0.0,0.0,0.0,0.0,2016-03-04,1
942,101145,Monta Ellis,1610612754,IND,0021500924,1,1,0,38.0,17.0,80.0,68.0,5.5,4.1,3.4,0.213,2.0,0.0,0.0,1.0,0.0,0.0,2016-03-05,1
943,101145,Monta Ellis,1610612754,IND,0021500939,1,1,0,37.0,26.0,52.0,48.0,3.6,4.2,3.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-07,1
944,101145,Monta Ellis,1610612754,IND,0021500973,1,1,0,37.0,17.0,70.0,64.0,4.1,3.5,2.8,0.243,2.0,0.0,1.0,1.0,0.0,2.0,2016-03-12,1
945,101145,Monta Ellis,1610612754,IND,0021500984,1,0,1,25.0,10.0,48.0,43.0,3.7,4.6,3.9,0.208,0.0,2.0,0.0,0.0,0.0,0.0,2016-03-13,1
946,101145,Monta Ellis,1610612754,IND,0021500997,1,1,0,34.0,16.0,66.0,57.0,4.2,3.8,3.3,0.242,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-15,1
947,101145,Monta Ellis,1610612754,IND,0021501012,1,0,1,43.0,8.0,82.0,69.0,4.9,3.6,3.2,0.098,0.0,1.0,1.0,0.0,0.0,0.0,2016-03-17,1
948,101145,Monta Ellis,1610612754,IND,0021501031,1,0,1,42.0,11.0,94.0,81.0,4.4,2.8,2.4,0.117,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-19,1
949,101145,Monta Ellis,1610612754,IND,0021501045,1,1,0,33.0,13.0,60.0,54.0,3.6,3.6,2.7,0.217,0.0,1.0,0.0,0.0,0.0,0.0,2016-03-21,1
950,101145,Monta Ellis,1610612754,IND,0021501068,1,1,0,32.0,9.0,59.0,48.0,2.7,2.7,1.7,0.153,1.0,0.0,0.0,0.0,0.0,0.0,2016-03-24,1
951,101145,Monta Ellis,1610612754,IND,0021501082,1,0,1,32.0,3.0,62.0,50.0,2.1,2.0,1.4,0.048,3.0,0.0,0.0,0.0,0.0,0.0,2016-03-26,1
952,101145,Monta Ellis,1610612754,IND,0021501093,1,1,0,34.0,23.0,82.0,73.0,5.2,3.8,3.0,0.28,2.0,2.0,2.0,1.0,0.0,0.0,2016-03-27,1
953,101145,Monta Ellis,1610612754,IND,0021501107,1,0,1,32.0,8.0,55.0,48.0,2.8,3.0,2.5,0.145,2.0,1.0,1.0,0.0,0.0,0.0,2016-03-29,1
954,101145,Monta Ellis,1610612754,IND,0021501123,1,0,1,28.0,13.0,47.0,43.0,2.7,3.4,2.5,0.277,0.0,1.0,0.0,0.0,0.0,0.0,2016-03-31,1
955,101150,Lou Williams,1610612747,LAL,0021500017,1,0,1,27.0,21.0,31.0,26.0,1.6,3.1,2.6,0.677,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-28,1
956,101150,Lou Williams,1610612747,LAL,0021500031,1,0,1,26.0,8.0,29.0,22.0,1.7,3.5,2.9,0.276,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-30,1
957,101150,Lou Williams,1610612747,LAL,0021500045,1,0,1,27.0,13.0,39.0,33.0,2.0,3.0,2.3,0.333,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-01,1
958,101150,Lou Williams,1610612747,LAL,0021500059,1,0,1,33.0,24.0,54.0,46.0,2.9,3.2,2.5,0.444,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-03,1
959,101150,Lou Williams,1610612747,LAL,0021500077,1,1,0,25.0,10.0,47.0,42.0,3.8,4.8,4.3,0.213,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-06,1
960,101150,Lou Williams,1610612747,LAL,0021500095,1,0,1,21.0,9.0,45.0,41.0,3.6,4.8,4.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-08,1
961,101150,Lou Williams,1610612747,LAL,0021500108,1,0,1,26.0,14.0,44.0,41.0,2.9,3.9,3.1,0.318,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-10,1
962,101150,Lou Williams,1610612747,LAL,0021500114,1,0,1,29.0,13.0,43.0,31.0,3.1,4.3,3.4,0.302,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-11,1
963,101150,Lou Williams,1610612747,LAL,0021500135,1,0,1,28.0,10.0,60.0,52.0,3.3,3.3,3.1,0.167,1.0,1.0,0.0,0.0,0.0,0.0,2015-11-13,1
964,101150,Lou Williams,1610612747,LAL,0021500151,1,1,0,20.0,4.0,38.0,33.0,2.8,4.4,4.0,0.105,1.0,1.0,1.0,1.0,0.0,0.0,2015-11-15,1
965,101150,Lou Williams,1610612747,LAL,0021500157,1,0,1,22.0,16.0,43.0,35.0,2.9,4.1,3.7,0.372,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-16,1
966,101150,Lou Williams,1610612747,LAL,0021500188,1,0,1,16.0,6.0,24.0,23.0,2.1,5.2,4.5,0.25,0.0,1.0,1.0,0.0,2.0,2.0,2015-11-20,1
967,101150,Lou Williams,1610612747,LAL,0021500201,1,0,1,25.0,14.0,27.0,23.0,1.8,4.1,3.3,0.519,2.0,0.0,0.0,0.0,0.0,0.0,2015-11-22,1
968,101150,Lou Williams,1610612747,LAL,0021500214,1,0,1,23.0,10.0,33.0,28.0,1.4,2.5,1.6,0.303,1.0,0.0,0.0,0.0,0.0,0.0,2015-11-24,1
969,101150,Lou Williams,1610612747,LAL,0021500263,1,0,1,21.0,9.0,29.0,27.0,1.6,3.4,2.7,0.31,1.0,0.0,0.0,2.0,0.0,0.0,2015-12-01,1
970,101150,Lou Williams,1610612747,LAL,0021500269,1,1,0,33.0,12.0,43.0,35.0,2.7,3.8,3.5,0.279,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-02,1
971,101150,Lou Williams,1610612747,LAL,0021500286,1,0,1,31.0,18.0,37.0,33.0,2.2,3.5,3.1,0.486,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-04,1
972,101150,Lou Williams,1610612747,LAL,0021500301,1,0,1,32.0,21.0,47.0,41.0,2.4,3.0,2.2,0.447,1.0,0.0,0.0,2.0,0.0,0.0,2015-12-06,1
973,101150,Lou Williams,1610612747,LAL,0021500308,1,0,1,31.0,15.0,37.0,29.0,1.9,3.1,2.7,0.405,0.0,1.0,1.0,0.0,2.0,2.0,2015-12-07,1
974,101150,Lou Williams,1610612747,LAL,0021500325,1,0,1,34.0,19.0,48.0,43.0,2.5,3.1,2.6,0.396,0.0,2.0,1.0,0.0,0.0,0.0,2015-12-09,1
975,101150,Lou Williams,1610612747,LAL,0021500342,1,0,1,34.0,19.0,55.0,45.0,2.7,2.9,2.7,0.345,2.0,0.0,0.0,0.0,0.0,0.0,2015-12-11,1
976,101150,Lou Williams,1610612747,LAL,0021500349,1,0,1,29.0,15.0,47.0,36.0,2.5,3.2,2.6,0.319,1.0,0.0,0.0,2.0,0.0,0.0,2015-12-12,1
977,101150,Lou Williams,1610612747,LAL,0021500370,1,1,0,32.0,16.0,48.0,43.0,3.0,3.7,2.5,0.333,0.0,1.0,1.0,0.0,2.0,2.0,2015-12-15,1
978,101150,Lou Williams,1610612747,LAL,0021500385,1,0,1,31.0,14.0,45.0,39.0,2.9,3.9,2.7,0.311,0.0,1.0,0.0,0.0,2.0,0.0,2015-12-17,1
979,101150,Lou Williams,1610612747,LAL,0021500398,1,0,1,27.0,20.0,55.0,47.0,3.1,3.4,2.2,0.364,1.0,0.0,0.0,0.0,0.0,0.0,2015-12-19,1
980,101150,Lou Williams,1610612747,LAL,0021500422,1,1,0,37.0,17.0,49.0,44.0,2.2,2.7,2.0,0.347,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-22,1
981,101150,Lou Williams,1610612747,LAL,0021500435,1,0,1,25.0,2.0,34.0,28.0,1.8,3.2,2.5,0.059,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-23,1
982,101150,Lou Williams,1610612747,LAL,0021500440,1,0,1,26.0,7.0,27.0,26.0,2.1,4.6,3.7,0.259,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-25,1
983,101150,Lou Williams,1610612747,LAL,0021500455,1,0,1,30.0,5.0,37.0,32.0,2.2,3.5,3.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,2015-12-27,1
984,101150,Lou Williams,1610612747,LAL,0021500458,1,0,1,38.0,11.0,50.0,44.0,3.0,3.6,3.0,0.22,0.0,1.0,1.0,0.0,0.0,0.0,2015-12-28,1
985,101150,Lou Williams,1610612747,LAL,0021500476,1,1,0,35.0,19.0,57.0,48.0,2.9,3.1,2.7,0.333,1.0,1.0,0.0,2.0,2.0,0.0,2015-12-30,1
986,101150,Lou Williams,1610612747,LAL,0021500494,1,1,0,37.0,24.0,63.0,56.0,4.2,4.0,3.0,0.381,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-01,1
987,101150,Lou Williams,1610612747,LAL,0021500510,1,1,0,34.0,30.0,48.0,38.0,3.2,4.0,3.2,0.625,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-03,1
988,101150,Lou Williams,1610612747,LAL,0021500524,1,0,1,24.0,10.0,45.0,39.0,2.6,3.4,2.8,0.222,1.0,1.0,0.0,0.0,0.0,0.0,2016-01-05,1
989,101150,Lou Williams,1610612747,LAL,0021500539,1,0,1,32.0,20.0,43.0,36.0,1.6,2.3,1.7,0.465,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-07,1
990,101150,Lou Williams,1610612747,LAL,0021500549,1,0,1,35.0,44.0,62.0,49.0,3.2,3.1,2.3,0.71,0.0,1.0,1.0,0.0,2.0,2.0,2016-01-08,1
991,101150,Lou Williams,1610612747,LAL,0021500565,1,0,1,32.0,18.0,66.0,58.0,4.4,4.0,3.3,0.273,0.0,1.0,1.0,0.0,0.0,0.0,2016-01-10,1
992,101150,Lou Williams,1610612747,LAL,0021500576,1,1,0,35.0,19.0,61.0,56.0,3.9,3.8,3.2,0.311,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-12,1
993,101150,Lou Williams,1610612747,LAL,0021500592,1,0,1,31.0,21.0,45.0,39.0,3.2,4.2,3.3,0.467,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-14,1
994,101150,Lou Williams,1610612747,LAL,0021500608,1,0,1,29.0,20.0,46.0,43.0,2.8,3.6,2.8,0.435,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-16,1
995,101150,Lou Williams,1610612747,LAL,0021500614,1,0,1,31.0,20.0,40.0,31.0,2.3,3.5,2.5,0.5,0.0,1.0,1.0,0.0,2.0,2.0,2016-01-17,1
996,101150,Lou Williams,1610612747,LAL,0021500638,1,0,1,33.0,15.0,36.0,28.0,1.7,2.9,2.1,0.417,1.0,0.0,1.0,0.0,0.0,0.0,2016-01-20,1
997,101150,Lou Williams,1610612747,LAL,0021500653,1,0,1,32.0,16.0,43.0,36.0,2.4,3.4,2.5,0.372,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-22,1
998,101150,Lou Williams,1610612747,LAL,0021500662,1,0,1,29.0,16.0,41.0,40.0,2.5,3.6,3.1,0.39,1.0,0.0,0.0,0.0,0.0,0.0,2016-01-23,1
999,101150,Lou Williams,1610612747,LAL,0021500683,1,0,1,36.0,14.0,62.0,58.0,3.2,3.1,2.3,0.226,2.0,0.0,0.0,0.0,0.0,0.0,2016-01-26,1
1000,101150,Lou Williams,1610612747,LAL,0021500706,1,0,1,35.0,11.0,43.0,38.0,2.8,3.9,3.4,0.256,2.0,1.0,0.0,0.0,0.0,0.0,2016-01-29,1
1001,101150,Lou Williams,1610612747,LAL,0021500720,1,0,1,29.0,11.0,45.0,42.0,2.0,2.7,2.2,0.244,0.0,0.0,0.0,0.0,0.0,0.0,2016-01-31,1
1002,101150,Lou Williams,1610612747,LAL,0021500734,1,1,0,34.0,20.0,50.0,45.0,2.9,3.5,2.8,0.4,1.0,0.0,0.0,0.0,0.0,0.0,2016-02-02,1
1003,101150,Lou Williams,1610612747,LAL,0021500747,1,1,0,32.0,8.0,45.0,42.0,2.8,3.7,2.8,0.178,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-04,1
1004,101150,Lou Williams,1610612747,LAL,0021500767,1,0,1,37.0,14.0,42.0,36.0,2.3,3.3,2.9,0.333,2.0,0.0,0.0,1.0,0.0,0.0,2016-02-06,1
1005,101150,Lou Williams,1610612747,LAL,0021500776,1,0,1,26.0,13.0,40.0,33.0,1.7,2.5,1.9,0.325,1.0,1.0,1.0,0.0,0.0,0.0,2016-02-08,1
1006,101150,Lou Williams,1610612747,LAL,0021500795,1,0,1,36.0,28.0,37.0,32.0,2.3,3.8,3.0,0.757,1.0,0.0,0.0,3.0,0.0,0.0,2016-02-10,1
1007,101150,Lou Williams,1610612747,LAL,0021500818,1,0,1,36.0,21.0,47.0,40.0,2.5,3.2,3.0,0.447,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-19,1
1008,101150,Lou Williams,1610612747,LAL,0021500831,1,0,1,25.0,11.0,27.0,24.0,2.0,4.4,4.4,0.407,1.0,0.0,0.0,0.0,0.0,0.0,2016-02-21,1
1009,101150,Lou Williams,1610612747,LAL,0021500837,1,0,1,30.0,14.0,50.0,46.0,3.1,3.7,3.2,0.28,0.0,0.0,1.0,0.0,0.0,1.0,2016-02-22,1
1010,101150,Lou Williams,1610612747,LAL,0021500851,1,0,1,23.0,22.0,39.0,35.0,2.3,3.5,2.9,0.564,0.0,0.0,0.0,0.0,0.0,0.0,2016-02-24,1
1011,101150,Lou Williams,1610612747,LAL,0021500868,1,0,1,24.0,13.0,37.0,29.0,1.7,2.8,2.0,0.351,1.0,0.0,0.0,0.0,0.0,0.0,2016-02-26,1
1012,101150,Lou Williams,1610612747,LAL,0021500896,1,1,0,10.0,6.0,14.0,14.0,0.8,3.5,2.9,0.429,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-01,1
1013,101150,Lou Williams,1610612747,LAL,0021500987,1,0,1,26.0,15.0,38.0,37.0,2.0,3.1,2.4,0.395,2.0,0.0,0.0,1.0,0.0,0.0,2016-03-13,1
1014,101150,Lou Williams,1610612747,LAL,0021501002,1,0,1,24.0,17.0,37.0,30.0,1.9,3.0,2.5,0.459,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-15,1
1015,101150,Lou Williams,1610612747,LAL,0021501027,1,0,1,29.0,30.0,51.0,44.0,2.4,2.8,2.1,0.588,0.0,2.0,1.0,0.0,2.0,2.0,2016-03-18,1
1016,101150,Lou Williams,1610612747,LAL,0021501055,1,1,0,26.0,13.0,37.0,34.0,2.3,3.8,2.6,0.351,0.0,1.0,1.0,0.0,2.0,2.0,2016-03-22,1
1017,101150,Lou Williams,1610612747,LAL,0021501065,1,0,1,20.0,11.0,32.0,28.0,1.4,2.6,1.9,0.344,1.0,0.0,0.0,3.0,0.0,0.0,2016-03-23,1
1018,101150,Lou Williams,1610612747,LAL,0021501081,1,0,1,30.0,14.0,36.0,31.0,1.7,2.9,2.2,0.389,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-25,1
1019,101150,Lou Williams,1610612747,LAL,0021501096,1,0,1,20.0,11.0,38.0,34.0,2.3,3.6,2.6,0.289,0.0,0.0,0.0,0.0,0.0,0.0,2016-03-27,1
