,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GAME_ID,GP,W,L,MIN,PASSES_MADE,PASSES_RECEIVED,AST,FT_AST,SECONDARY_AST,POTENTIAL_AST,AST_PTS_CREATED,AST_ADJ,AST_TO_PASS_PCT,AST_TO_PASS_PCT_ADJ,DATE,IS_REGULAR_SEASON
1379,202331,Paul George,1610612754,IND,0021500060,1,1,0,31.0,41.0,43.0,3.0,0.0,1.0,5.0,7.0,4.0,0.073,0.098,2015-11-04,1
1380,202331,Paul George,1610612754,IND,0021500080,1,1,0,38.0,56.0,67.0,3.0,0.0,1.0,9.0,7.0,4.0,0.054,0.071,2015-11-06,1
1381,202331,Paul George,1610612754,IND,0021500094,1,0,1,39.0,45.0,55.0,6.0,0.0,1.0,8.0,12.0,7.0,0.133,0.156,2015-11-08,1
1382,202331,Paul George,1610612754,IND,0021500099,1,1,0,36.0,53.0,63.0,7.0,0.0,0.0,11.0,17.0,7.0,0.132,0.132,2015-11-09,1
1383,202331,Paul George,1610612754,IND,0021500116,1,1,0,37.0,37.0,47.0,3.0,0.0,0.0,5.0,6.0,3.0,0.081,0.081,2015-11-11,1
1384,202331,Paul George,1610612754,IND,0021500127,1,1,0,39.0,55.0,53.0,4.0,1.0,2.0,11.0,9.0,7.0,0.073,0.127,2015-11-13,1
1385,202332,Cole Aldrich,1610612746,LAC,0021500016,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-28,1
1386,202332,Cole Aldrich,1610612746,LAC,0021500020,1,1,0,7.0,11.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-10-29,1
1387,202332,Cole Aldrich,1610612746,LAC,0021500126,1,0,1,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-12,1
1388,202334,Ed Davis,1610612757,POR,0021500015,1,1,0,29.0,35.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
1389,202334,Ed Davis,1610612757,POR,0021500032,1,0,1,20.0,21.0,17.0,1.0,0.0,0.0,3.0,3.0,1.0,0.048,0.048,2015-10-30,1
1390,202334,Ed Davis,1610612757,POR,0021500037,1,0,1,21.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-31,1
1391,202334,Ed Davis,1610612757,POR,0021500050,1,1,0,20.0,34.0,15.0,1.0,0.0,1.0,2.0,3.0,2.0,0.029,0.059,2015-11-02,1
1392,202334,Ed Davis,1610612757,POR,0021500068,1,1,0,19.0,23.0,10.0,1.0,0.0,0.0,2.0,2.0,1.0,0.043,0.043,2015-11-04,1
1393,202334,Ed Davis,1610612757,POR,0021500074,1,1,0,23.0,26.0,18.0,2.0,0.0,0.0,2.0,4.0,2.0,0.077,0.077,2015-11-05,1
1394,202334,Ed Davis,1610612757,POR,0021500098,1,0,1,20.0,23.0,13.0,1.0,0.0,3.0,2.0,2.0,4.0,0.043,0.174,2015-11-08,1
1395,202334,Ed Davis,1610612757,POR,0021500102,1,0,1,15.0,18.0,7.0,1.0,0.0,1.0,1.0,3.0,2.0,0.056,0.111,2015-11-09,1
1396,202334,Ed Davis,1610612757,POR,0021500123,1,0,1,18.0,21.0,11.0,3.0,0.0,0.0,4.0,7.0,3.0,0.143,0.143,2015-11-11,1
1397,202334,Ed Davis,1610612757,POR,0021500133,1,0,1,18.0,23.0,12.0,1.0,0.0,1.0,1.0,2.0,2.0,0.043,0.087,2015-11-13,1
1398,202334,Ed Davis,1610612757,POR,0021500147,1,0,1,22.0,27.0,16.0,3.0,0.0,0.0,3.0,6.0,3.0,0.111,0.111,2015-11-15,1
1399,202335,Patrick Patterson,1610612761,TOR,0021500009,1,1,0,19.0,37.0,27.0,1.0,0.0,0.0,3.0,3.0,1.0,0.027,0.027,2015-10-28,1
1400,202335,Patrick Patterson,1610612761,TOR,0021500024,1,1,0,25.0,42.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-10-30,1
1401,202335,Patrick Patterson,1610612761,TOR,0021500042,1,1,0,24.0,46.0,39.0,1.0,0.0,1.0,4.0,3.0,2.0,0.022,0.043,2015-11-01,1
1402,202335,Patrick Patterson,1610612761,TOR,0021500057,1,1,0,17.0,36.0,26.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.028,2015-11-03,1
1403,202335,Patrick Patterson,1610612761,TOR,0021500066,1,1,0,23.0,41.0,29.0,3.0,0.0,0.0,5.0,7.0,3.0,0.073,0.073,2015-11-04,1
1404,202335,Patrick Patterson,1610612761,TOR,0021500075,1,0,1,22.0,35.0,28.0,2.0,0.0,0.0,4.0,4.0,2.0,0.057,0.057,2015-11-06,1
1405,202335,Patrick Patterson,1610612761,TOR,0021500096,1,0,1,15.0,21.0,18.0,2.0,0.0,0.0,2.0,4.0,2.0,0.095,0.095,2015-11-08,1
1406,202335,Patrick Patterson,1610612761,TOR,0021500109,1,0,1,19.0,24.0,17.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.042,2015-11-10,1
1407,202335,Patrick Patterson,1610612761,TOR,0021500115,1,1,0,26.0,47.0,37.0,1.0,0.0,0.0,3.0,2.0,1.0,0.021,0.021,2015-11-11,1
1408,202335,Patrick Patterson,1610612761,TOR,0021500131,1,1,0,22.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-13,1
1409,202335,Patrick Patterson,1610612761,TOR,0021500150,1,0,1,19.0,33.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.03,2015-11-15,1
1410,202337,Luke Babbitt,1610612740,NOP,0021500035,1,0,1,30.0,38.0,22.0,1.0,0.0,0.0,1.0,2.0,1.0,0.026,0.026,2015-10-31,1
1411,202337,Luke Babbitt,1610612740,NOP,0021500056,1,0,1,28.0,32.0,19.0,1.0,0.0,1.0,3.0,3.0,2.0,0.031,0.063,2015-11-03,1
1412,202337,Luke Babbitt,1610612740,NOP,0021500081,1,0,1,29.0,34.0,29.0,1.0,0.0,1.0,2.0,2.0,2.0,0.029,0.059,2015-11-06,1
1413,202337,Luke Babbitt,1610612740,NOP,0021500088,1,0,1,19.0,16.0,10.0,1.0,0.0,0.0,1.0,3.0,1.0,0.063,0.063,2015-11-07,1
1414,202337,Luke Babbitt,1610612740,NOP,0021500112,1,1,0,24.0,35.0,17.0,1.0,0.0,0.0,6.0,2.0,1.0,0.029,0.029,2015-11-10,1
1415,202337,Luke Babbitt,1610612740,NOP,0021500117,1,0,1,30.0,30.0,23.0,2.0,0.0,0.0,4.0,6.0,2.0,0.067,0.067,2015-11-11,1
1416,202337,Luke Babbitt,1610612740,NOP,0021500131,1,0,1,17.0,12.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-13,1
1417,202337,Luke Babbitt,1610612740,NOP,0021500145,1,0,1,7.0,9.0,7.0,1.0,0.0,0.0,1.0,2.0,1.0,0.111,0.111,2015-11-15,1
1418,202338,Kevin Seraphin,1610612752,NYK,0021500048,1,0,1,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-02,1
1419,202338,Kevin Seraphin,1610612752,NYK,0021500063,1,0,1,10.0,14.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.071,2015-11-04,1
1420,202338,Kevin Seraphin,1610612752,NYK,0021500079,1,0,1,4.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.125,2015-11-06,1
1421,202338,Kevin Seraphin,1610612752,NYK,0021500095,1,1,0,8.0,12.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.083,2015-11-08,1
1422,202338,Kevin Seraphin,1610612752,NYK,0021500109,1,1,0,8.0,13.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.077,2015-11-10,1
1423,202338,Kevin Seraphin,1610612752,NYK,0021500113,1,0,1,3.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-11,1
1424,202338,Kevin Seraphin,1610612752,NYK,0021500145,1,1,0,14.0,22.0,23.0,2.0,0.0,1.0,3.0,4.0,3.0,0.091,0.136,2015-11-15,1
1425,202339,Eric Bledsoe,1610612756,PHX,0021500014,1,0,1,31.0,60.0,68.0,4.0,0.0,1.0,11.0,9.0,5.0,0.067,0.083,2015-10-28,1
1426,202339,Eric Bledsoe,1610612756,PHX,0021500032,1,1,0,33.0,55.0,68.0,3.0,3.0,0.0,8.0,9.0,6.0,0.055,0.109,2015-10-30,1
1427,202339,Eric Bledsoe,1610612756,PHX,0021500037,1,1,0,38.0,72.0,91.0,6.0,0.0,3.0,14.0,15.0,9.0,0.083,0.125,2015-10-31,1
1428,202339,Eric Bledsoe,1610612756,PHX,0021500052,1,0,1,32.0,49.0,67.0,7.0,0.0,0.0,7.0,16.0,7.0,0.143,0.143,2015-11-02,1
1429,202339,Eric Bledsoe,1610612756,PHX,0021500067,1,1,0,33.0,59.0,73.0,8.0,0.0,2.0,13.0,18.0,10.0,0.136,0.169,2015-11-04,1
1430,202339,Eric Bledsoe,1610612756,PHX,0021500082,1,0,1,37.0,66.0,84.0,4.0,0.0,0.0,8.0,10.0,4.0,0.061,0.061,2015-11-06,1
1431,202339,Eric Bledsoe,1610612756,PHX,0021500097,1,0,1,37.0,61.0,73.0,11.0,1.0,0.0,23.0,25.0,12.0,0.18,0.197,2015-11-08,1
1432,202339,Eric Bledsoe,1610612756,PHX,0021500126,1,1,0,35.0,68.0,74.0,9.0,0.0,1.0,17.0,22.0,10.0,0.132,0.147,2015-11-12,1
1433,202339,Eric Bledsoe,1610612756,PHX,0021500143,1,1,0,30.0,56.0,64.0,4.0,1.0,2.0,11.0,12.0,7.0,0.071,0.125,2015-11-14,1
1434,202340,Avery Bradley,1610612738,BOS,0021500005,1,1,0,33.0,18.0,24.0,2.0,2.0,1.0,3.0,6.0,5.0,0.111,0.278,2015-10-28,1
1435,202340,Avery Bradley,1610612738,BOS,0021500024,1,0,1,30.0,30.0,34.0,3.0,0.0,1.0,6.0,7.0,4.0,0.1,0.133,2015-10-30,1
1436,202340,Avery Bradley,1610612738,BOS,0021500040,1,0,1,30.0,17.0,30.0,3.0,0.0,0.0,7.0,7.0,3.0,0.176,0.176,2015-11-01,1
1437,202340,Avery Bradley,1610612738,BOS,0021500060,1,0,1,35.0,21.0,26.0,3.0,0.0,0.0,4.0,7.0,3.0,0.143,0.143,2015-11-04,1
1438,202340,Avery Bradley,1610612738,BOS,0021500076,1,1,0,26.0,10.0,16.0,2.0,0.0,0.0,5.0,5.0,2.0,0.2,0.2,2015-11-06,1
1439,202340,Avery Bradley,1610612738,BOS,0021500110,1,1,0,18.0,12.0,13.0,1.0,0.0,1.0,1.0,2.0,2.0,0.083,0.167,2015-11-10,1
1440,202340,Avery Bradley,1610612738,BOS,0021500149,1,1,0,26.0,22.0,25.0,4.0,0.0,1.0,5.0,9.0,5.0,0.182,0.227,2015-11-15,1
1441,202341,James Anderson,1610612758,SAC,0021500016,1,0,1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-28,1
1442,202341,James Anderson,1610612758,SAC,0021500031,1,1,0,5.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-30,1
1443,202341,James Anderson,1610612758,SAC,0021500058,1,0,1,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-03,1
1444,202341,James Anderson,1610612758,SAC,0021500067,1,0,1,25.0,16.0,34.0,2.0,0.0,0.0,2.0,4.0,2.0,0.125,0.125,2015-11-04,1
1445,202341,James Anderson,1610612758,SAC,0021500084,1,0,1,18.0,16.0,12.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.063,2015-11-06,1
1446,202341,James Anderson,1610612758,SAC,0021500092,1,0,1,14.0,15.0,18.0,3.0,0.0,1.0,6.0,7.0,4.0,0.2,0.267,2015-11-07,1
1447,202341,James Anderson,1610612758,SAC,0021500103,1,0,1,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-09,1
1448,202341,James Anderson,1610612758,SAC,0021500122,1,1,0,17.0,13.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-11,1
1449,202341,James Anderson,1610612758,SAC,0021500137,1,1,0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-13,1
1450,202344,Trevor Booker,1610612762,UTA,0021500023,1,1,0,18.0,31.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2015-10-30,1
1451,202344,Trevor Booker,1610612762,UTA,0021500033,1,1,0,28.0,51.0,34.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2015-10-31,1
1452,202344,Trevor Booker,1610612762,UTA,0021500068,1,0,1,13.0,21.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-04,1
1453,202344,Trevor Booker,1610612762,UTA,0021500073,1,1,0,28.0,43.0,30.0,3.0,0.0,1.0,4.0,6.0,4.0,0.07,0.093,2015-11-05,1
1454,202344,Trevor Booker,1610612762,UTA,0021500091,1,1,0,19.0,27.0,22.0,2.0,0.0,0.0,4.0,6.0,2.0,0.074,0.074,2015-11-07,1
1455,202344,Trevor Booker,1610612762,UTA,0021500106,1,0,1,19.0,35.0,24.0,1.0,0.0,0.0,1.0,2.0,1.0,0.029,0.029,2015-11-10,1
1456,202344,Trevor Booker,1610612762,UTA,0021500124,1,0,1,16.0,21.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-12,1
1457,202344,Trevor Booker,1610612762,UTA,0021500128,1,0,1,26.0,45.0,32.0,1.0,0.0,1.0,2.0,2.0,2.0,0.022,0.044,2015-11-13,1
1458,202344,Trevor Booker,1610612762,UTA,0021500148,1,1,0,19.0,45.0,30.0,2.0,0.0,0.0,5.0,5.0,2.0,0.044,0.044,2015-11-15,1
1459,202349,Greivis Vasquez,1610612749,MIL,0021500012,1,0,1,29.0,45.0,48.0,5.0,0.0,3.0,8.0,11.0,8.0,0.111,0.178,2015-10-28,1
1460,202349,Greivis Vasquez,1610612749,MIL,0021500027,1,0,1,17.0,39.0,39.0,5.0,0.0,2.0,7.0,11.0,7.0,0.128,0.179,2015-10-30,1
1461,202349,Greivis Vasquez,1610612749,MIL,0021500042,1,0,1,25.0,49.0,53.0,4.0,0.0,1.0,12.0,8.0,5.0,0.082,0.102,2015-11-01,1
1462,202349,Greivis Vasquez,1610612749,MIL,0021500047,1,1,0,27.0,49.0,52.0,8.0,0.0,1.0,12.0,19.0,9.0,0.163,0.184,2015-11-02,1
1463,202349,Greivis Vasquez,1610612749,MIL,0021500065,1,1,0,22.0,46.0,55.0,5.0,0.0,2.0,10.0,13.0,7.0,0.109,0.152,2015-11-04,1
1464,202349,Greivis Vasquez,1610612749,MIL,0021500079,1,1,0,31.0,64.0,66.0,5.0,2.0,0.0,17.0,12.0,7.0,0.078,0.109,2015-11-06,1
1465,202349,Greivis Vasquez,1610612749,MIL,0021500089,1,1,0,28.0,49.0,52.0,3.0,0.0,1.0,4.0,7.0,4.0,0.061,0.082,2015-11-07,1
1466,202349,Greivis Vasquez,1610612749,MIL,0021500110,1,0,1,19.0,39.0,39.0,2.0,0.0,0.0,4.0,5.0,2.0,0.051,0.051,2015-11-10,1
1467,202349,Greivis Vasquez,1610612749,MIL,0021500121,1,0,1,33.0,75.0,84.0,9.0,1.0,2.0,16.0,21.0,12.0,0.12,0.16,2015-11-11,1
1468,202349,Greivis Vasquez,1610612749,MIL,0021500141,1,1,0,24.0,42.0,47.0,4.0,0.0,0.0,7.0,10.0,4.0,0.095,0.095,2015-11-14,1
1469,202353,Tibor Pleiss,1610612762,UTA,0021500023,1,1,0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-30,1
1470,202353,Tibor Pleiss,1610612762,UTA,0021500073,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-05,1
1471,202353,Tibor Pleiss,1610612762,UTA,0021500124,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-12,1
1472,202353,Tibor Pleiss,1610612762,UTA,0021500128,1,0,1,10.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-13,1
1473,202355,Hassan Whiteside,1610612748,MIA,0021500008,1,1,0,20.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-10-28,1
1474,202355,Hassan Whiteside,1610612748,MIA,0021500021,1,0,1,36.0,36.0,20.0,2.0,0.0,0.0,2.0,5.0,2.0,0.056,0.056,2015-10-30,1
1475,202355,Hassan Whiteside,1610612748,MIA,0021500041,1,1,0,34.0,37.0,23.0,1.0,0.0,0.0,1.0,2.0,1.0,0.027,0.027,2015-11-01,1
1476,202355,Hassan Whiteside,1610612748,MIA,0021500055,1,0,1,31.0,29.0,21.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.034,2015-11-03,1
1477,202355,Hassan Whiteside,1610612748,MIA,0021500071,1,1,0,30.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-05,1
1478,202355,Hassan Whiteside,1610612748,MIA,0021500080,1,0,1,33.0,34.0,18.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.029,2015-11-06,1
1479,202355,Hassan Whiteside,1610612748,MIA,0021500096,1,1,0,25.0,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-08,1
1480,202355,Hassan Whiteside,1610612748,MIA,0021500108,1,1,0,27.0,25.0,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.04,2015-11-10,1
1481,202355,Hassan Whiteside,1610612748,MIA,0021500124,1,1,0,29.0,31.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-12,1
1482,202357,Nemanja Bjelica,1610612750,MIN,0021500017,1,1,0,23.0,45.0,26.0,2.0,0.0,0.0,5.0,4.0,2.0,0.044,0.044,2015-10-28,1
1483,202357,Nemanja Bjelica,1610612750,MIN,0021500029,1,1,0,26.0,43.0,24.0,1.0,0.0,1.0,4.0,2.0,2.0,0.023,0.047,2015-10-30,1
1484,202357,Nemanja Bjelica,1610612750,MIN,0021500050,1,0,1,31.0,64.0,34.0,2.0,0.0,0.0,3.0,4.0,2.0,0.031,0.031,2015-11-02,1
1485,202357,Nemanja Bjelica,1610612750,MIN,0021500071,1,0,1,24.0,43.0,26.0,3.0,0.0,0.0,5.0,7.0,3.0,0.07,0.07,2015-11-05,1
1486,202357,Nemanja Bjelica,1610612750,MIN,0021500085,1,1,0,40.0,75.0,41.0,5.0,0.0,0.0,7.0,11.0,5.0,0.067,0.067,2015-11-07,1
1487,202357,Nemanja Bjelica,1610612750,MIN,0021500101,1,1,0,30.0,54.0,32.0,4.0,0.0,1.0,8.0,8.0,5.0,0.074,0.093,2015-11-09,1
1488,202357,Nemanja Bjelica,1610612750,MIN,0021500111,1,0,1,28.0,59.0,36.0,4.0,0.0,0.0,6.0,6.0,4.0,0.068,0.068,2015-11-10,1
1489,202357,Nemanja Bjelica,1610612750,MIN,0021500125,1,0,1,33.0,65.0,35.0,3.0,0.0,0.0,6.0,6.0,3.0,0.046,0.046,2015-11-12,1
1490,202357,Nemanja Bjelica,1610612750,MIN,0021500127,1,0,1,25.0,40.0,30.0,1.0,0.0,0.0,1.0,3.0,1.0,0.025,0.025,2015-11-13,1
1491,202357,Nemanja Bjelica,1610612750,MIN,0021500146,1,0,1,24.0,36.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-15,1
1492,202362,Lance Stephenson,1610612746,LAC,0021500016,1,1,0,19.0,19.0,22.0,2.0,2.0,1.0,3.0,5.0,5.0,0.105,0.263,2015-10-28,1
1493,202362,Lance Stephenson,1610612746,LAC,0021500020,1,1,0,21.0,14.0,18.0,2.0,0.0,2.0,2.0,4.0,4.0,0.143,0.286,2015-10-29,1
1494,202362,Lance Stephenson,1610612746,LAC,0021500038,1,1,0,24.0,13.0,18.0,4.0,0.0,0.0,6.0,8.0,4.0,0.308,0.308,2015-10-31,1
1495,202362,Lance Stephenson,1610612746,LAC,0021500052,1,1,0,18.0,12.0,11.0,2.0,0.0,0.0,4.0,5.0,2.0,0.167,0.167,2015-11-02,1
1496,202362,Lance Stephenson,1610612746,LAC,0021500069,1,0,1,23.0,12.0,14.0,3.0,0.0,0.0,4.0,7.0,3.0,0.25,0.25,2015-11-04,1
1497,202362,Lance Stephenson,1610612746,LAC,0021500093,1,0,1,22.0,15.0,17.0,3.0,0.0,0.0,3.0,6.0,3.0,0.2,0.2,2015-11-07,1
1498,202362,Lance Stephenson,1610612746,LAC,0021500105,1,1,0,21.0,15.0,18.0,1.0,0.0,0.0,2.0,2.0,1.0,0.067,0.067,2015-11-09,1
1499,202362,Lance Stephenson,1610612746,LAC,0021500118,1,0,1,21.0,8.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-11,1
1500,202362,Lance Stephenson,1610612746,LAC,0021500126,1,0,1,30.0,26.0,33.0,2.0,0.0,0.0,5.0,5.0,2.0,0.077,0.077,2015-11-12,1
1501,202362,Lance Stephenson,1610612746,LAC,0021500138,1,1,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-14,1
1502,202379,Jeremy Evans,1610612742,DAL,0021500014,1,1,0,26.0,12.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
1503,202379,Jeremy Evans,1610612742,DAL,0021500020,1,0,1,24.0,12.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-29,1
1504,202379,Jeremy Evans,1610612742,DAL,0021500045,1,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-01,1
1505,202379,Jeremy Evans,1610612742,DAL,0021500072,1,0,1,10.0,9.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.111,2015-11-05,1
1506,202379,Jeremy Evans,1610612742,DAL,0021500088,1,1,0,13.0,11.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-11-07,1
1507,202379,Jeremy Evans,1610612742,DAL,0021500112,1,0,1,12.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-10,1
1508,202379,Jeremy Evans,1610612742,DAL,0021500118,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015-11-11,1
1509,202379,Jeremy Evans,1610612742,DAL,0021500140,1,1,0,14.0,15.0,12.0,1.0,0.0,0.0,1.0,2.0,1.0,0.067,0.067,2015-11-14,1
1510,202388,Donald Sloan,1610612751,BKN,0021500006,1,0,1,15.0,33.0,37.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.061,2015-10-28,1
1511,202388,Donald Sloan,1610612751,BKN,0021500028,1,0,1,5.0,12.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-10-30,1
1512,202389,Timofey Mozgov,1610612739,CLE,0021500002,1,0,1,21.0,31.0,27.0,2.0,0.0,0.0,2.0,2.0,2.0,0.065,0.065,2015-10-27,1
1513,202389,Timofey Mozgov,1610612739,CLE,0021500011,1,1,0,25.0,31.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2015-10-28,1
1514,202389,Timofey Mozgov,1610612739,CLE,0021500021,1,1,0,18.0,18.0,13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.056,2015-10-30,1
1515,202389,Timofey Mozgov,1610612739,CLE,0021500046,1,1,0,22.0,21.0,19.0,1.0,0.0,0.0,1.0,2.0,1.0,0.048,0.048,2015-11-02,1
1516,202389,Timofey Mozgov,1610612739,CLE,0021500063,1,1,0,22.0,32.0,23.0,2.0,0.0,1.0,2.0,5.0,3.0,0.063,0.094,2015-11-04,1
1517,202389,Timofey Mozgov,1610612739,CLE,0021500078,1,1,0,19.0,14.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-06,1
1518,202389,Timofey Mozgov,1610612739,CLE,0021500094,1,1,0,23.0,30.0,19.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.067,2015-11-08,1
1519,202389,Timofey Mozgov,1610612739,CLE,0021500106,1,1,0,19.0,20.0,16.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.1,2015-11-10,1
1520,202389,Timofey Mozgov,1610612739,CLE,0021500130,1,1,0,27.0,31.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2015-11-13,1
1521,202389,Timofey Mozgov,1610612739,CLE,0021500141,1,0,1,16.0,16.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-14,1
1522,202390,Gary Neal,1610612764,WAS,0021500004,1,1,0,18.0,21.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-10-28,1
1523,202390,Gary Neal,1610612764,WAS,0021500027,1,1,0,22.0,23.0,33.0,2.0,0.0,1.0,3.0,5.0,3.0,0.087,0.13,2015-10-30,1
1524,202390,Gary Neal,1610612764,WAS,0021500034,1,0,1,15.0,12.0,18.0,1.0,0.0,0.0,1.0,2.0,1.0,0.083,0.083,2015-10-31,1
1525,202390,Gary Neal,1610612764,WAS,0021500061,1,1,0,16.0,8.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2015-11-04,1
1526,202390,Gary Neal,1610612764,WAS,0021500076,1,0,1,17.0,17.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2015-11-06,1
1527,202390,Gary Neal,1610612764,WAS,0021500086,1,0,1,18.0,16.0,19.0,3.0,0.0,0.0,4.0,8.0,3.0,0.188,0.188,2015-11-07,1
1528,202390,Gary Neal,1610612764,WAS,0021500107,1,0,1,26.0,24.0,40.0,1.0,0.0,0.0,3.0,2.0,1.0,0.042,0.042,2015-11-10,1
1529,202390,Gary Neal,1610612764,WAS,0021500139,1,1,0,17.0,21.0,20.0,2.0,1.0,0.0,4.0,6.0,3.0,0.095,0.143,2015-11-14,1
1530,202391,Jeremy Lin,1610612766,CHA,0021500008,1,0,1,27.0,44.0,49.0,2.0,0.0,0.0,6.0,5.0,2.0,0.045,0.045,2015-10-28,1
1531,202391,Jeremy Lin,1610612766,CHA,0021500026,1,0,1,27.0,38.0,47.0,4.0,0.0,3.0,6.0,9.0,7.0,0.105,0.184,2015-10-30,1
1532,202391,Jeremy Lin,1610612766,CHA,0021500039,1,0,1,21.0,32.0,42.0,5.0,0.0,2.0,8.0,10.0,6.0,0.156,0.188,2015-11-01,1
1533,202391,Jeremy Lin,1610612766,CHA,0021500053,1,1,0,19.0,30.0,38.0,4.0,0.0,0.0,6.0,10.0,4.0,0.133,0.133,2015-11-03,1
1534,202391,Jeremy Lin,1610612766,CHA,0021500072,1,1,0,17.0,22.0,30.0,2.0,2.0,1.0,4.0,5.0,5.0,0.091,0.227,2015-11-05,1
1535,202391,Jeremy Lin,1610612766,CHA,0021500090,1,0,1,22.0,26.0,38.0,2.0,0.0,0.0,7.0,4.0,2.0,0.077,0.077,2015-11-07,1
